,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_total_n,logo_train_n,logo_test_n,logo_best_reg_param,logo_summary_val_R2,logo_summary_val_r,logo_val_R2,logo_val_r,logo_val_r2,logo_summary_train_R2,logo_summary_train_r,logo_train_R2,logo_train_r,logo_train_r2,logo_test_R2,logo_test_r,logo_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
1458,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,497,397,100,1000.0,0.5705641563163837,0.5795361198903969,0.765703147935775,0.5863013107587554,0.90774643991671,0.9559964268542488,0.9139291681580911,0.5985578209952123,0.7768875947314189,0.6035543348475694,497,2982,497,10000.0,0.4175107009241623,0.6470068203714727,0.38834100459583176,0.6244253105551799,0.3899069684619329,0.7597734375135003,0.8829006178155346,0.7551982944920569,0.8793184319636599,0.7732009047910295,0.4055350430857082,0.638124376938362,0.4072027204429727,0.510052204035788,0.7345044172033601,0.5394967388912477,-0.530286848218793,0.050489028984093035,0.0025491420477565863
1459,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,1000.0,0.5701201532223912,0.5791031215061517,0.7654547887924152,0.5859210336852411,0.9075315174755779,0.9558809656184015,0.9137084204315677,0.597651669618209,0.7763487480868703,0.6027173786560508,497,2982,497,10000.0,0.4173459978055869,0.6468768167289721,0.3881731834503511,0.624296514605664,0.3897461381487801,0.7596449005523833,0.8828193727374453,0.7550685735050289,0.8792362597022144,0.7730564003751398,0.4053391203684489,0.6379796292629375,0.4070180073544752,0.5093208136490606,0.7341710567428796,0.5390071405589566,-0.5303628074297861,0.05051638985850953,0.0025519056443369242
1460,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,True,490,392,98,10000.0,0.650221101789972,0.6569138846232416,0.8115076936490286,0.6585447368515657,0.8211001380028604,0.9124845134547187,0.8326279872946947,0.6072268900113701,0.78532927963494,0.6167420774519339,490,2940,490,1000.0,0.5504602625881965,0.7510185872803352,0.4998655737395534,0.7221835684813872,0.5215491065845105,0.9462330630796593,0.974598357694068,0.9445093415786948,0.9736176378553051,0.947931304742944,0.5274485304059846,0.7415116354011788,0.5498395054353308,0.5521864507374823,0.7432217037321892,0.552378500898578,-0.5336651442687566,0.19592359562383954,0.0383860553221738
1461,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,False,490,392,98,10000.0,0.6501536475222514,0.6568467661277515,0.8114644467426179,0.6584745483273029,0.8210290623623541,0.912442715992421,0.8325517099676258,0.6070961612740415,0.7852380136737003,0.6165987381182183,490,2940,490,1000.0,0.5500699917221196,0.7507811054071893,0.4994630129590575,0.7219585063927013,0.5212240849527802,0.9460947194881124,0.9745267616134942,0.9443688312068048,0.9735447067762356,0.9477892960920266,0.5269574394819444,0.7412370348870017,0.5494323418880741,0.5521500344177452,0.7431963727790954,0.5523408485120042,-0.5345162170554971,0.19618391478247013,0.0384881284193755
1462,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,True,432,345,87,1000.0,0.6291485407078786,0.645273309775338,0.8049924680968719,0.6480128736926932,0.9231445696863861,0.9635594493603536,0.928446812451628,0.7059130911620616,0.840502047752874,0.7064436922767744,432,2160,432,10000.0,0.4673603677693685,0.6857703056368258,0.4392092720553268,0.662941343201161,0.4394912245253596,0.7479705579536282,0.8791170345683698,0.7338838323358483,0.8674550858421204,0.7524783259533605,0.4183697004792092,0.6489610773353367,0.4211504798962409,0.6901991472882563,0.8314884731175846,0.6913730809274121,-0.5894343376819497,0.005569574093579931,3.102015558387671e-05
1463,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,432,345,87,1000.0,0.628777702409705,0.6449274567453822,0.804792134931782,0.6476903804480556,0.9229594043027911,0.9634610857382866,0.928257263731998,0.7053867510709662,0.840199620560236,0.7059354023895645,432,2160,432,10000.0,0.4672640825663953,0.685695178382737,0.43911121148091736,0.6628667659764962,0.439392349436139,0.7478791924059858,0.8790576685236602,0.7337938192697755,0.8673970306918122,0.7523776088529726,0.4182558296119988,0.6488796234939691,0.4210447657856751,0.6898734927993813,0.8313077253723882,0.691072534263814,-0.5894316424247565,0.005598310088276106,3.134107584449402e-05
1464,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,True,288,230,58,1000.0,0.5580342169303255,0.5614892000982737,0.7530698795899724,0.5671142435456555,0.9728518911106011,0.9881282589295345,0.9763974560951132,0.768471197246145,0.8796510127171678,0.773785904174339,288,1440,288,10000.0,0.5296531566473739,0.7289910154281831,0.5136482195806132,0.717053591859846,0.5141658535991066,0.8460033384104069,0.9301770089784631,0.8425934571043686,0.927655948133832,0.8605455581080789,0.527544499939957,0.7266112831850142,0.5279639568517729,0.7972931507948925,0.8966015956197289,0.8038944212678438,-0.45585750577602147,-0.08609846870610686,0.007412946313536463
1465,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,288,230,58,1000.0,0.557877636493262,0.5613363164636685,0.7529780133408976,0.5669758885748051,0.9728269539987685,0.988116474311116,0.9763741668050304,0.7683340730382623,0.8795703741154937,0.7736440430216694,288,1440,288,10000.0,0.5295919965572238,0.7289474043065889,0.5135857550512686,0.7170094615269942,0.5141025679192301,0.8459548890613839,0.9301495404316011,0.8425443743558308,0.9276279740168503,0.8604936581786062,0.527474684249678,0.7265632344670054,0.5278941336791567,0.7972306157410332,0.8965609221864859,0.803821487191882,-0.4558722246168907,-0.0860492952383188,0.0074044812110113534
1466,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,True,288,230,58,1000.0,0.5845256260331484,0.6092986860346541,0.7838397944928046,0.6144048234305222,0.9730945246425251,0.9880302968655464,0.9762038675242198,0.7975488688137433,0.8947123666051177,0.8005102189561305,288,1440,288,1000.0,0.6532366367042922,0.8114025417921176,0.6197126888773465,0.7891864995003169,0.6228153309935638,0.9338097363810604,0.9716017531783067,0.9165953185139002,0.960752845861079,0.9230460308301622,0.6037906490401039,0.7812506770530052,0.6103526203957791,0.8140558961843456,0.9031157599427103,0.8156180758568992,-0.3459535296009648,0.20821165821932153,0.043352094618439564
1467,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,False,288,230,58,1000.0,0.5843394365656696,0.6091356879053182,0.7837463702192518,0.6142583728318525,0.9730714057180967,0.9880194008645538,0.9761823364847517,0.7974062346611821,0.8946287624066537,0.8003606225252607,288,1440,288,1000.0,0.6531605131981687,0.8113523822465274,0.6196265895050984,0.7891316065929207,0.6227286925239242,0.9337777849673623,0.9715857266071996,0.916563225288106,0.9607364194664099,0.9230144676891374,0.6036782320667637,0.7811842925606267,0.6102488989434468,0.8139799035514865,0.9030689210665364,0.815533476196278,-0.3461095408511541,0.20824894700450103,0.04336762392848348
1468,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6689097217852897,0.6815228333338084,0.8261132812283707,0.6824631534219051,0.9706459500913286,0.9867836589296068,0.9737419895305026,0.7836100030862637,0.8877877060079317,0.7881670109388257,288,1440,288,10000.0,0.6429105209046552,0.8041654261888874,0.610488601774666,0.7826687973088409,0.6125704462808674,0.9266697699394683,0.9679964899665612,0.909867052738546,0.9573380595436138,0.9164961602507319,0.543433147531194,0.7473221999953785,0.5584904706059325,0.7903459147810856,0.8916924255801385,0.7951153818369908,-0.5749376480221229,0.12626115153803832,0.015941878387711477
1469,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,1000.0,0.6687575870995326,0.681386486129174,0.8260337628828373,0.6823317774223794,0.9706137066352137,0.9867680044248853,0.9737110945566705,0.7834241531772574,0.8876734150191388,0.7879640917317402,288,1440,288,10000.0,0.6428151535213052,0.8041040501583179,0.610374993467443,0.7825975729114842,0.6124589611269459,0.926624075649516,0.9679727638264428,0.9098227279459338,0.9573149032517123,0.9164518239878353,0.5431578121186913,0.7471768065082209,0.5582731801838234,0.7902626463586039,0.8916374360211109,0.7950173173143006,-0.5756379027184337,0.12636268931994799,0.015967529252169696
1470,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,True,432,345,87,1000.0,0.6382664671495508,0.6537050448563135,0.809187915793144,0.6547850830656523,0.9273874334803032,0.9656647065125409,0.9325083254039517,0.6811148169643022,0.8283712135723409,0.6861988674753128,432,2160,432,10000.0,0.5658132570596512,0.7559104000700347,0.5416813472558558,0.7375123279685534,0.5439244339055951,0.810494234862413,0.9095980157631725,0.7972206703468853,0.8998275810179082,0.8096896755605401,0.5122079668214734,0.7160966925376957,0.5127944730634271,0.6760810240193083,0.8228674664372957,0.677110867320934,-0.31307279555393097,0.13356917232112567,0.017840723794550564
1471,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,False,432,345,87,1000.0,0.6379237653321639,0.6533775361596583,0.808993350625158,0.6544702413557199,0.9272195714991005,0.9655759781223512,0.9323369695269352,0.6805821924652,0.8280694594722706,0.6856990297106984,432,2160,432,10000.0,0.5656891984939096,0.7558225710244143,0.5415494013575908,0.7374199423082083,0.5437881713138413,0.8103820159265722,0.9095303698223751,0.797112550609622,0.8997629913211707,0.809573440551221,0.5119034836418201,0.7158825013779944,0.5124877557792141,0.6757876983893998,0.8227026613139059,0.6768396689329834,-0.3134804281961918,0.13352650260690327,0.017829326898431346
1472,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,1000.0,0.6112180329927426,0.6233566374396264,0.7913903636818311,0.626298707728461,0.9203132707934297,0.9619565540115875,0.9253604118058483,0.6489884660024146,0.8072648791804737,0.6516765851582649,490,2940,490,10000.0,0.48134607999252366,0.6996799492503569,0.46514472865033074,0.685744680358051,0.47024576663936557,0.7700872287433957,0.886604909823797,0.766932688086775,0.8842373350688367,0.7818756647296382,0.47941405630962863,0.6969182439302212,0.48569503872278325,0.6176356256754121,0.7906552680167428,0.6251357528426273,-0.198097620609603,0.20286270509417545,0.0411532771181264
1473,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,490,392,98,1000.0,0.6107712537242848,0.6229162342615284,0.7911306563379417,0.6258877153977024,0.9201059360461548,0.9618463912441848,0.9251484803494614,0.6484235767917854,0.8069466698359502,0.6511629279593301,490,2940,490,10000.0,0.48119031692583714,0.6995580723240256,0.46498715270502,0.6856233732656085,0.4700794099681119,0.7699660293171646,0.8865296329955543,0.7668106080563103,0.8841613548323906,0.7817413013790484,0.47923079700157356,0.6967801899700166,0.48550263313465236,0.6172346340033104,0.7904485328046709,0.6248088830130568,-0.19814231533995952,0.20290545471905888,0.041170623554748056
1474,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,True,376,300,76,10000.0,0.6689162469996566,0.6714600695876481,0.8206687301018959,0.6734971645670584,0.8699162077268143,0.9381917118461457,0.8802036881768013,0.7243690210257403,0.8656532257734386,0.7493555072919599,376,2632,376,10000.0,0.6080852309115153,0.7821870848315075,0.5938858004690266,0.7726148763214437,0.5969337471131997,0.8787920147572624,0.9425575230579282,0.8766265664424565,0.9411296899998516,0.8857250933992168,0.6069249874919016,0.7809108770618868,0.6098217979135653,0.5188141062101288,0.7206396023862174,0.5193214365273655,-0.40027177227236077,0.056047323946308236,0.003141302521542417
1475,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,False,376,300,76,10000.0,0.6688708720801567,0.6714144337558707,0.820639608965028,0.673449367802274,0.8698834163004272,0.9381737365914024,0.880169960029874,0.7243220935082142,0.8656218391138085,0.7493011683507722,376,2632,376,10000.0,0.6080334272005172,0.7821533853125183,0.5938325653969687,0.7725804427513914,0.596880540521936,0.878760092251063,0.9425402270329868,0.8765943629912833,0.9411121887228183,0.8856921517626536,0.6068687793804372,0.7808749849202046,0.6097657420741297,0.5187785985025143,0.7206135786410774,0.5192839297219003,-0.4003155340664488,0.05606245600074393,0.003142998972835349
1476,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,504,403,101,1000.0,0.6358676303899855,0.6402720904983116,0.8015923200401726,0.6425502475473864,0.8922746146099516,0.9470492668875554,0.8969023139122562,0.7033691241049951,0.847410023346923,0.7181037476688324,504,3024,504,1000.0,0.49670406606842366,0.7052316076043159,0.4589822067427908,0.6780939944411744,0.4598114652971874,0.7655379894676462,0.8900219410216402,0.7400066598244406,0.8693772013022705,0.7558167181441685,0.41417200565902546,0.6505720588938949,0.42324400381344146,0.5909221917098975,0.7689074661071439,0.5912186914353086,-0.7502937276895172,-0.03993315177590792,0.001594656610757698
1477,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,504,403,101,1000.0,0.6354875466972011,0.639900154761349,0.8013741381717593,0.64220050933053,0.8919971583148194,0.9468971388059232,0.8966141914788438,0.7028684644566546,0.8470917093201875,0.717564363998997,504,3024,504,1000.0,0.49653136237863715,0.7051046811275431,0.45880378286090506,0.6779678950994605,0.4596404667855931,0.765399917635753,0.8899332871210934,0.7398771702980462,0.8692957455773913,0.7556750932789527,0.4139688222552015,0.6504369209010841,0.4230681880712831,0.5906352392643179,0.7687272021723304,0.5909415113596989,-0.7503459392690031,-0.03984065294326515,0.0015872776269457022
1478,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,432,345,87,1000.0,0.6465992119976409,0.6631844543791086,0.8156919854381821,0.6653534151080835,0.9295940975959774,0.966712226437285,0.9345325287433327,0.6144472713263043,0.7942972208972499,0.6309080751250945,432,2160,432,10000.0,0.5968116173863003,0.7763362492582255,0.5439711275401979,0.7378209745252355,0.5443797904493682,0.8661200652500085,0.9382796477962476,0.8481535286236604,0.9259579333965364,0.8573980944199846,0.5687026994908342,0.7543174285774827,0.5689947830557458,0.64211507455433,0.8099831694752349,0.656072734833147,-0.21587425168101104,0.33959387357385,0.11532399896889203
1479,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,432,345,87,1000.0,0.6462100872499235,0.6628205264036883,0.8154801049364446,0.6650078015471548,0.9294303201258185,0.9666259572498263,0.934365741229143,0.6137602620536747,0.7939444788245705,0.6303478354560189,432,2160,432,10000.0,0.5965881161247862,0.7761800008636324,0.5436910181886432,0.7376319342125486,0.5441008703701455,0.8659646475175271,0.9381911032787936,0.8480087085154744,0.9258763916717424,0.8572470926550857,0.5683665737149388,0.7540972580557699,0.5686626746072304,0.641762643371579,0.8098240219047911,0.6558149464540516,-0.21604367553977522,0.33977415625595314,0.11544647725944486
1480,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,497,397,100,1000.0,0.5942312023844142,0.6022275248245221,0.7781145538357661,0.6054622588910333,0.9057093813612174,0.9551526101496219,0.9123165086756356,0.7321163080605724,0.8588075919739235,0.7375504800320491,497,2982,497,10000.0,0.33571179123556005,0.6116260298620256,0.2937587827794236,0.5676012892566059,0.3221712235657612,0.6174410547484289,0.8072617778999787,0.5995339632857494,0.7892542780251677,0.6229223153810287,0.22031727602672246,0.5312983531610567,0.2822779400716509,0.6637030128895882,0.8159112237972398,0.6657111251183095,-0.5802192495012486,0.11707695262565049,0.013707012836108808
1481,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,497,397,100,1000.0,0.5936230759349561,0.6016265938667016,0.7777602335484624,0.6049109808893587,0.9054324285716738,0.9550036954293452,0.9120320582837055,0.7315945388093699,0.8584870149152534,0.7369999547781024,497,2982,497,10000.0,0.33563739861109576,0.6115594124260137,0.293678250341906,0.5675327074485672,0.322093374023901,0.6173675918655215,0.8072053791672826,0.599465200513546,0.7892031786045867,0.6228416571195832,0.2201730876473973,0.5312029482143625,0.2821765721916307,0.6633547998301788,0.8157175907437823,0.6653951878488407,-0.5803457555051548,0.11712514400844343,0.013718299358998612
1482,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,True,497,397,100,1000.0,0.6016442972856529,0.6060807272505639,0.7809827969467089,0.6099341291267044,0.919960052134078,0.9627425140775449,0.9268731484123517,0.7037819468975216,0.8397932722912846,0.7052527401857037,497,2982,497,1000.0,0.4451883764576807,0.6720464419950145,0.3780069365132599,0.6275999481296671,0.39388169489236086,0.853757984675827,0.9342758975332583,0.8314468580039155,0.9183083956114304,0.8432903094504394,0.3136540473636312,0.5920086646129317,0.35047425897678663,0.5964388336244911,0.7776419541402262,0.6047270088390296,-1.1882305692297712,0.011596396245674632,0.0001344764058866967
1483,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,False,497,397,100,1000.0,0.6013371591406453,0.6057799686740518,0.780809373364696,0.6096632775341693,0.9198205086262168,0.9626699674658997,0.9267334662607964,0.7033422281093256,0.8395160282297771,0.7047871616546999,497,2982,497,1000.0,0.4449083928273654,0.6718412585112098,0.3776900107342045,0.6273857359843243,0.3936128617165923,0.8536232712704076,0.9341998785785964,0.8313172819935022,0.9182353141162579,0.8431560920901828,0.313130669808541,0.5917023242986907,0.350111640580473,0.5960371767697191,0.7774328220520076,0.6044017928037485,-1.1892278881523288,0.011693962297014188,0.00013674875420398934
1484,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,True,432,345,87,1000.0,0.6700360150065983,0.688000787165322,0.830722296222148,0.6900995334405982,0.9372041079012944,0.9707035603073417,0.9422654019933491,0.6755747702224852,0.8351906931611138,0.6975434939429418,432,2160,432,10000.0,0.6319221522017586,0.7975352232236012,0.593878592638978,0.7723460239439074,0.5965183807019627,0.8970002585296447,0.9536453633542515,0.8789677683939094,0.9417471088350777,0.8868876169992277,0.5565424880611257,0.7513922735726069,0.5645903487846112,0.7069704871943412,0.8421287845708053,0.7091808898027018,-0.4083450099658059,0.23407670821473645,0.05479190532864686
1485,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,432,345,87,1000.0,0.6697143304215851,0.687700824958367,0.8305534684032779,0.6898190638767148,0.9370640766269684,0.9706304309877861,0.9421234335595354,0.6750742745009443,0.8349510711109652,0.6971432911493481,432,2160,432,10000.0,0.6317051828087071,0.7973933129707961,0.5936411341193832,0.7721969917099456,0.5962881940058898,0.8968553176799167,0.953565882686459,0.8788276419944582,0.9416703595888436,0.886743066128182,0.5562063120563154,0.7511920328648831,0.5642894702396757,0.7067029880049089,0.8419882190059758,0.708944160944855,-0.40862357751677325,0.23419383024297513,0.05484675012387545
1486,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,432,345,87,1000.0,0.6194206951445669,0.6326820791791838,0.7969596369898032,0.6351446629909189,0.908755869125356,0.9556311942654963,0.9132309794532987,0.6508216785091835,0.8080130779807588,0.6528851341879398,432,2160,432,10000.0,0.5629595135348728,0.7549681938262163,0.5506622672002572,0.744911818370151,0.5548936171475248,0.7694587963432016,0.8838932303864466,0.7664935693192876,0.8817206943413936,0.7774313828298691,0.5686749121587402,0.7566703935453631,0.5725500844680947,0.6207285366450191,0.7947433642341136,0.631617014994157,-0.06796252724085727,0.3153607082941404,0.09945237633578193
1487,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,432,345,87,1000.0,0.6189267669896961,0.632215707251031,0.7966871153704864,0.6347103597973467,0.9085054811119976,0.9554957414023855,0.9129721118380942,0.6502898793772833,0.8076990896380435,0.6523778194021242,432,2160,432,10000.0,0.5628588918476358,0.7548947991909047,0.5505602118326709,0.7448378994907294,0.5547834965177619,0.7693559505138046,0.8838293693392212,0.7663899308543725,0.8816563131596411,0.7773178545342512,0.5685547819758774,0.7565851270954859,0.5724210545420925,0.6204013681599132,0.7945876864393373,0.6313695914410187,-0.06795779626290233,0.31538776790326406,0.09946944414300316
1488,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,True,648,518,130,1000.0,0.6583132147307983,0.6639703325089239,0.8172886603919843,0.6679607544053243,0.9214839184431266,0.9623917777847233,0.9261979339476402,0.691638111976189,0.8394691294450423,0.7047084192912171,648,5184,648,1000.0,0.6158970608055636,0.7860827730717063,0.5902581684569341,0.769904253946113,0.5927525602443208,0.852414514514109,0.9300518415548866,0.8358817539445861,0.9187674013059984,0.8441335377025776,0.5815954697497279,0.7656691256294244,0.5862492099421273,0.5630249113006631,0.7574524434193479,0.5737342040419404,-0.4132083700569309,0.24496181793928784,0.060006292248120804
1489,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,False,648,518,130,1000.0,0.6577438694472934,0.6634118001259932,0.8169762445156722,0.6674501841029314,0.9212694655199787,0.9622787200392793,0.9259803350404336,0.6912666791651713,0.839257819603716,0.7043536877659836,648,5184,648,1000.0,0.6155533650077416,0.7858632012744903,0.5898900125306057,0.7696755061178866,0.5924003847178249,0.8522327292935004,0.9299478858696363,0.835711649648145,0.9186711168125958,0.8439566208657021,0.5811865988977494,0.7654180969803107,0.5858648631849603,0.5626200873363535,0.7572466501201395,0.573422489118173,-0.41381601974665116,0.24495127418978815,0.060001126727200774
1490,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,True,376,300,76,1000.0,0.680624632346578,0.6817759360945588,0.8292282884407708,0.6876195543504101,0.9565819761581621,0.9794566320282403,0.9593352940241037,0.6995980621255158,0.8399924367460774,0.7055872937906128,376,2632,376,10000.0,0.6111870130810158,0.7834336735910469,0.6003284239956024,0.7758386896621668,0.601925672376708,0.8497292889153591,0.9280313085137308,0.8475585069172583,0.9265395573218405,0.858475551282152,0.607801975838878,0.7804410619942942,0.6090882512467818,0.6318232671074624,0.7966827022673261,0.6347033280919689,-0.34979227665922163,0.11351293390235374,0.01288518616312013
1491,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,False,376,300,76,1000.0,0.680488400624657,0.6816411695348992,0.8291550190415098,0.6874980456017264,0.9565406952474119,0.9794358646972873,0.9592946130553228,0.6994671292874507,0.8399118312785729,0.705451884321726,376,2632,376,10000.0,0.61112686928835,0.7833937659611455,0.6002671526148626,0.7757982570110482,0.6018629355813804,0.8496842394896267,0.9280060867988398,0.8475132069573509,0.9265141427255102,0.8584284566703871,0.607736208640707,0.7803983135935342,0.6090215278596322,0.6316840161399924,0.7966047133094059,0.6345790692667607,-0.3498303651249459,0.11354853913488844,0.012893270739667291
1492,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,True,282,225,57,1.0,0.6456486282438083,0.6509934926211314,0.8088568292554507,0.6542493702331813,0.9999999608114895,0.9999999832012155,0.9999999664024314,0.8017261225244491,0.8955732182023971,0.8020513891613984,282,1410,282,10000.0,0.5821891637879751,0.7760226982187093,0.5536825946997511,0.755372850451118,0.5705881431986471,0.9356411882681628,0.97247690869557,0.9217578684277691,0.9637212831228192,0.9287587115438931,0.5467408158603695,0.7552494437893881,0.5704017223441801,0.861375332374832,0.9297235815423263,0.8643859380758906,-0.4131193472707737,0.12485802873548289,0.015589527339710672
1493,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,False,282,225,57,10.0,0.6454976479398491,0.6508316980799896,0.808737503606205,0.6540563497391965,0.9999961425115806,0.9999983462206852,0.9999966924441054,0.8015232714799048,0.8954623137778369,0.8018527553963573,282,1410,282,10000.0,0.5821335276169293,0.7759862256483276,0.5536227173537976,0.7553339512977979,0.5705293779831442,0.9356191468106443,0.9724658000709875,0.9217343580388888,0.963709097518117,0.9287352246391835,0.5466345529791081,0.7551873772819473,0.5703079748059862,0.8614759027219886,0.929686684211607,0.8643173308003723,-0.41325877533320177,0.12490557695080619,0.015601403153413766
1494,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,414,331,83,10000.0,0.6694261523525624,0.6835564514246899,0.82941815865806,0.6879344819117268,0.8765574975879751,0.9417699852153278,0.8869307050524788,0.5687707742169057,0.7674850809466482,0.5890333494756832,414,2070,414,10000.0,0.48090371604066773,0.7023043410233557,0.4495226347975043,0.6754150953734611,0.4561855510583416,0.8229861109751047,0.9209054270033885,0.8009034480629876,0.9039012658330134,0.817037498374524,0.3859408244656374,0.6331713186018417,0.400905918699995,0.6154771737603049,0.7847096425950867,0.6157692231817087,-0.7575193793155492,-0.09239769563304735,0.008537334158297258
