year,district,split,observed,predicted
2019,Kasempa,train,-0.03218352689461501,-0.03480534488288308
2020,Kasempa,train,0.07769686328418246,0.060792894430941956
2021,Kasempa,train,0.005485956624108446,0.005250773238346416
2016,Katete,train,-0.05704107272669684,-0.05419347296938024
2018,Katete,train,-0.10258391751339696,-0.0944563630126055
2019,Katete,train,-0.005174424237560427,-0.013019013114584022
2020,Katete,train,0.04736130820916251,0.0515984110743384
2021,Katete,train,0.06871359987716652,0.06906480424447523
2016,Kawambwa,train,-0.006721666146030092,0.0014849574635931633
2018,Kawambwa,train,-0.01622604910455816,-0.011738462037415312
2019,Kawambwa,train,-0.045043567813305985,-0.03846398281411255
2020,Kawambwa,train,0.03605226979287024,0.03166299542987378
2021,Kawambwa,train,0.033763155079649776,0.03993405610209547
2016,Kazungula,train,-0.0009401478753898185,0.003949785107382004
2018,Kazungula,train,0.023386332586354086,0.031592242739313936
2019,Kazungula,train,-0.23909026401563774,-0.2379831549299678
2020,Kazungula,train,-0.010039563865596068,-0.011562883448830098
2021,Kazungula,train,0.07955266432408731,0.08324850545695067
2016,Kitwe,train,0.017202427897928363,0.01757601881336856
2018,Kitwe,train,-0.028395098600322966,-0.03446753061315272
2019,Kitwe,train,-0.0653799092305336,-0.06040711245358679
2020,Kitwe,train,0.027489861722217568,0.02598078632768274
2021,Kitwe,train,0.05876301963168096,0.05483598923998855
2016,Livingstone,train,-0.11038256518975266,-0.10451592975957125
2018,Livingstone,train,-0.01190323992345435,-0.007029442148124381
2019,Livingstone,train,-0.2126097085340825,-0.20927937374958194
2020,Livingstone,train,-0.012821939099029261,-0.006483869882383688
2021,Livingstone,train,0.3015609824627298,0.2971524356057207
2016,Luangwa,train,-0.07868865670209617,-0.07963399384203011
2018,Luangwa,train,-0.05450931301429984,-0.06096805881718416
2019,Luangwa,train,0.001202173945985846,-0.014533716918608662
2020,Luangwa,train,0.02213055257213488,0.015612914901522982
2021,Luangwa,train,0.08642633822063105,0.07891332384397196
2016,Luanshya,train,-0.04974653890143954,-0.045222796539595767
2018,Luanshya,train,0.0005985000627477532,-0.0014184529654880265
2019,Luanshya,train,-0.0012279963243518877,-0.0043562381478518195
2020,Luanshya,train,0.048718311810202364,0.03590438979558638
2021,Luanshya,train,0.010687558574882794,0.016796590659325303
2016,Lufwanyama,train,0.061676326468179554,0.05366593048206127
2018,Lufwanyama,train,-0.08515628507349104,-0.08412027392225038
2019,Lufwanyama,train,-0.020554426242923696,-0.023007741041262908
2020,Lufwanyama,train,0.0014043852264460366,0.004780785634711951
2021,Lufwanyama,train,0.02183472150532295,0.02638152850259301
2016,Lukulu,train,0.06237463129711407,0.06872912130294516
2018,Lukulu,train,0.016134118328287206,0.021580797184919627
2019,Lukulu,train,-0.19419049796771773,-0.1859576199030127
2020,Lukulu,train,0.01930147257357262,0.02390427098373707
2021,Lukulu,train,0.03882877088724962,0.04216392919570862
2016,Lundazi,train,-0.030863392451041083,-0.0205253729268204
2018,Lundazi,train,-0.0195823192971456,-0.010077974395346637
2019,Lundazi,train,-0.030232015469764284,-0.02382466118721835
2020,Lundazi,train,0.004463857331457488,0.011137232960239671
2021,Lundazi,train,-0.009002150436804968,-8.866659201344374e-05
2016,Lusaka,train,0.28575833626474056,0.2850950005725123
2018,Lusaka,train,-0.04890191108766134,-0.04961830515669313
2019,Lusaka,train,-0.18433729165297597,-0.1845373312317309
2020,Lusaka,train,0.06649683969186704,0.06384120710549536
2021,Lusaka,train,-0.07463079546867857,-0.07245416928165573
2016,Luwingu,train,-0.008630892805414625,-0.017818879661367082
2018,Luwingu,train,0.00929590629734045,0.004319455034376042
2019,Luwingu,train,-0.03901335025629438,-0.03455741601748657
2020,Luwingu,train,-0.052900445653144446,-0.0597838110046451
2021,Luwingu,train,0.0689904905636618,0.0530963963620035
2016,Mambwe,train,-0.012151113456480012,-0.006654612336149446
2018,Mambwe,train,-0.1139080494852942,-0.1006075870321936
2019,Mambwe,train,-0.023105431827734835,-0.020078276035692816
2020,Mambwe,train,-0.009916652507894308,-0.006043528686142183
2021,Mambwe,train,0.08590054648125162,0.09001694948387927
2016,Mansa,train,0.0027671197041942985,-0.0011609902036673887
2018,Mansa,train,-0.009952234680169036,-0.0093314649344253
2019,Mansa,train,0.0081639021161094,0.0032623487088599573
2020,Mansa,train,-0.03131612503480519,-0.031503187166710765
2021,Mansa,train,0.06939266451727477,0.06820031900875391
2016,Masaiti,train,-0.013007163996516136,-0.0078056183972353005
2018,Masaiti,train,-0.054569404668463606,-0.050236048681572706
2019,Masaiti,train,0.03488530552374136,0.02728933371749616
2020,Masaiti,train,0.037504758881595324,0.033324136958739925
2021,Masaiti,train,0.03470982206890272,0.03039472549651872
2016,Mazabuka,train,0.10800138861033887,0.11236620261802249
2018,Mazabuka,train,-0.041571298919420074,-0.03808126090767936
2019,Mazabuka,train,-0.24378542904262318,-0.2409096304861081
2020,Mazabuka,train,-0.01941967317105847,-0.020839539928664434
2021,Mazabuka,train,0.007225651958929213,0.015267522860482023
2016,Mbala,train,-0.044759358272086325,-0.04282999184218181
2018,Mbala,train,0.01843659481257154,0.01400128955503991
2019,Mbala,train,-0.07279346794300295,-0.07428934194006234
2020,Mbala,train,0.002850933920634069,-0.0005025387461166163
2021,Mbala,train,0.051684393989365196,0.04874604733967652
2016,Milenge,train,-0.027734035402102952,-0.022678068678699148
2018,Milenge,train,0.009533139694783754,0.0026920419693059407
2019,Milenge,train,0.030881160972409005,0.02776033330900065
2020,Milenge,train,-0.09843849982216535,-0.08717070018318333
2021,Milenge,train,0.05927225896627675,0.04562399536989105
2016,Mkushi,train,0.06935315956127841,0.07237596281506561
2018,Mkushi,train,-0.045992407234410226,-0.046794029251561765
2019,Mkushi,train,-0.0653030786622607,-0.06740982640066219
2020,Mkushi,train,-0.02275146920328086,-0.026303486901043498
2021,Mkushi,train,0.03925475818642554,0.03502387622474839
2016,Mongu,train,0.09128751785134961,0.08888625901315679
2018,Mongu,train,-0.04430808109374346,-0.045164857803254736
2019,Mongu,train,-0.09117018042011904,-0.09322957313188628
2020,Mongu,train,-0.01650198257861965,-0.01693652140768464
2021,Mongu,train,0.0656941988872147,0.06294827844762498
2016,Monze,train,0.015838327683480424,0.01508131498975086
2018,Monze,train,-0.05847981405865316,-0.055651215413436136
2019,Monze,train,-0.3006348887122329,-0.2965134330453495
2020,Monze,train,0.08770094878561147,0.0891640035969105
2021,Monze,train,0.12417754994695707,0.12529723365177625
2016,Mpika,train,0.011708896810144198,0.005654796094547891
2018,Mpika,train,-0.014382781990816107,-0.011563507012660037
2019,Mpika,train,-0.011943090644971566,-0.013178113619212005
2020,Mpika,train,-0.026181790074250588,-0.020597186389665186
2021,Mpika,train,0.010866795298649978,0.014541755640170738
2016,Mpongwe,train,0.031854011583761,0.04103484357988789
2018,Mpongwe,train,-0.03755336764425665,-0.033508220638757455
2019,Mpongwe,train,-0.017756211539132427,-0.013973121606663265
2020,Mpongwe,train,-0.013990550764812593,-0.0013458390592204343
2021,Mpongwe,train,-0.04408563149014422,-0.029194352092795965
2016,Mporokoso,train,-0.003791157891677832,-0.002377982163089011
2018,Mporokoso,train,-0.04781861774546037,-0.033130765580258015
2019,Mporokoso,train,0.007120547877355721,-0.003215862760460905
2020,Mporokoso,train,0.01980404973331118,0.014956154839777377
2021,Mporokoso,train,0.028631112227227917,0.03100621240485868
2016,Mpulungu,train,0.03683089264854944,0.043001073443220544
2018,Mpulungu,train,-0.021701460733692834,-0.022084603820007986
2019,Mpulungu,train,-0.1344963699293199,-0.1161822518338289
2020,Mpulungu,train,-0.04082210742966896,-0.035750232994878395
2021,Mpulungu,train,0.13682681027617016,0.13476136603976924
2016,Mufulira,train,0.03696879366479566,0.03400333595113482
2018,Mufulira,train,-0.0070478941559714015,-0.015895508624236387
2019,Mufulira,train,-0.047279386366956055,-0.04816050844655315
2020,Mufulira,train,0.011839049041168725,0.009912000702323443
2021,Mufulira,train,0.03361112806286881,0.0289213687482974
2016,Mufumbwe,train,0.061943861863204996,0.03974819864641266
2018,Mufumbwe,train,0.015688250225751266,0.009649943517437143
2019,Mufumbwe,train,-0.033528483787962804,-0.0349056640653156
2020,Mufumbwe,train,0.035415819962917316,0.031051272454837582
2021,Mufumbwe,train,-0.050942104647867414,-0.050399257885916315
2016,Mumbwa,train,0.12156673375469507,0.12363826513953759
2018,Mumbwa,train,0.03320206764054545,0.036229179900302486
2019,Mumbwa,train,-0.2017147138925714,-0.17983791286344994
2020,Mumbwa,train,-0.06081671698515351,-0.0608823342753841
2021,Mumbwa,train,0.03628475541698717,0.04128392111192378
2016,Mungwi,train,0.04053847464789806,0.03370422306015332
2018,Mungwi,train,0.022016297279899733,0.014496756514759348
2019,Mungwi,train,-0.038572439419392146,-0.04076953782964406
2020,Mungwi,train,-0.016711330922902445,-0.021009439835415346
2021,Mungwi,train,0.0017811565889718217,0.0015249997813749315
2016,Mwense,train,0.046674824489016054,0.04591138382801912
2018,Mwense,train,0.003138693611094534,-0.0017002684158953104
2019,Mwense,train,0.007101354800846171,0.0073111133086453
2020,Mwense,train,-0.09119929499621493,-0.08155916913668836
2021,Mwense,train,0.019596316188457696,0.01764210367831605
2016,Mwinilunga,train,0.01926190825989782,0.016620576216219228
2018,Mwinilunga,train,-0.009439418595545312,-0.01640791346325362
2019,Mwinilunga,train,0.04455539335719794,0.03996927360655155
2020,Mwinilunga,train,-0.05030456214735357,-0.044056218677972825
2021,Mwinilunga,train,0.011404513245912518,0.010281229209069475
2016,Namwala,train,0.09293313074838766,0.09066274817315892
2018,Namwala,train,-0.09380961556396841,-0.09073242637618863
2019,Namwala,train,-0.19312256636596004,-0.19221668620872595
2020,Namwala,train,0.14707350064399277,0.13934562436181427
2021,Namwala,train,0.012190710288998985,0.01715420182265707
2016,Nchelenge,train,0.04824421469187501,0.040632151694638206
2018,Nchelenge,train,-0.012657735216592247,-0.011126525036028257
2019,Nchelenge,train,-0.09028571993745071,-0.08473611669247567
2020,Nchelenge,train,0.030605240865464234,0.025010750769164022
2021,Nchelenge,train,0.023311400489963163,0.024716547866488997
2016,Ndola,train,0.08484009464684772,0.0742521809135808
2018,Ndola,train,0.031308227848429016,0.026528533112887352
2019,Ndola,train,-0.024136210614493114,-0.025878760420601638
2020,Ndola,train,-0.060093917555792964,-0.050422938532777586
2021,Ndola,train,0.019317402001094885,0.023044169131292834
2016,Nyimba,train,0.007253200941417903,-0.00024900946965110415
2018,Nyimba,train,0.01780243890217348,-0.005634195671078624
2019,Nyimba,train,-0.07063121950296164,-0.06261066544921363
2020,Nyimba,train,0.05482825191210294,0.045540307146081864
2021,Nyimba,train,-0.037289162951090304,-0.027274442961461087
2016,Petauke,train,0.0018424543747271316,0.0027289510519275077
2018,Petauke,train,-0.04265895063060693,-0.0349001799272794
2019,Petauke,train,-0.024166866884346327,-0.033180413501262454
2020,Petauke,train,-0.0027512563733458895,-0.001157835671915664
2021,Petauke,train,0.057222942483706185,0.05459026743004675
2016,Samfya,train,0.030641446254394578,0.02902951211905979
2018,Samfya,train,0.010481176639091316,0.006911017692631941
2019,Samfya,train,-0.06691981839586769,-0.06288055751132458
2020,Samfya,train,-0.04933325206634864,-0.05015321106240977
2021,Samfya,train,0.06352281240036273,0.06418033250955947
2016,Senanga,train,0.050221275504431506,0.05293049233074011
2018,Senanga,train,0.021741300816232295,0.023603512041661806
2019,Senanga,train,-0.14532719662210475,-0.1422434202343804
2020,Senanga,train,-0.010545672263687467,-0.007401758612546962
2021,Senanga,train,0.03733137984076276,0.040656095780755824
2016,Serenje,train,-0.0008647299901916039,-0.0021602238181775563
2018,Serenje,train,-0.01671299864337239,-0.01479964259895882
2019,Serenje,train,-0.01563954426908165,-0.0167112962134444
2020,Serenje,train,0.043923845920246896,0.0380313819917266
2021,Serenje,train,0.02963142113710704,0.02772737910233363
2016,Sesheke,train,0.00032465912105758554,0.0006263375961623782
2018,Sesheke,train,-0.005594782646794028,-0.006389595994880063
2019,Sesheke,train,-0.1384098047077499,-0.13852584829646608
2020,Sesheke,train,0.13571320535388554,0.13187973115227825
2021,Sesheke,train,0.005724436678255229,0.004033933074156297
2016,Shangombo,train,-0.006879981411118813,-0.005979420765246416
2018,Shangombo,train,-0.0221275975306863,-0.02080853581437117
2019,Shangombo,train,-0.15835491091276274,-0.15738999815069868
2020,Shangombo,train,0.07107168665151262,0.06600410267338583
2021,Shangombo,train,0.07412376423798991,0.07444751374576324
2016,Siavonga,train,0.11174494916593461,0.1128693774336796
2018,Siavonga,train,-0.05006534160341386,-0.05084673993570214
2019,Siavonga,train,-0.21114262226355143,-0.21353446909142967
2020,Siavonga,train,-0.0552889854068396,-0.05702240986611964
2021,Siavonga,train,0.13102791236552105,0.12241690201267522
2016,Sinazongwe,train,0.12424594577414325,0.11662799509016879
2018,Sinazongwe,train,-9.332230232353411e-05,0.00558055149906962
2019,Sinazongwe,train,-0.20594351613941903,-0.20440848344076376
2020,Sinazongwe,train,-0.02114249690259415,-0.01675850978294697
2021,Sinazongwe,train,0.015272830989983693,0.018569929590254948
2016,Solwezi,train,-0.03953235889702372,-0.034727769952483806
2018,Solwezi,train,0.014923579245328278,0.0059540571657293135
2019,Solwezi,train,0.0377610073585552,0.01139356015957516
2020,Solwezi,train,0.027622444934275014,0.017202554934963248
2021,Solwezi,train,0.05467880567423006,0.04508935110655288
2016,Zambezi,train,-0.001182061450670291,0.008714223894152145
2018,Zambezi,train,-0.017917294497497904,-0.018288990854994656
2019,Zambezi,train,-0.09715912548939759,-0.09856539956759196
2020,Zambezi,train,-0.006902940244633449,-0.009514937715722734
2021,Zambezi,train,0.16347783253790105,0.14105733306053805
2016,Chadiza,train,-0.04500869153683784,-0.048276948747922946
2017,Chadiza,train,0.08529937368543739,0.07745347452021466
2019,Chadiza,train,-0.008177799096902083,-0.013630238484418078
2020,Chadiza,train,0.05563018980761636,0.05457891681851181
2021,Chadiza,train,0.05452728745231439,0.04970087938328245
2016,Chama,train,-0.11642532291242169,-0.11327112386818193
2017,Chama,train,0.04952194102600632,0.047096409603333694
2019,Chama,train,-0.017122818128681383,-0.01627624144356286
2020,Chama,train,0.06215156054406096,0.060034131194038456
2021,Chama,train,0.06571082492852626,0.06378584744143534
2016,Chavuma,train,0.06421685499050533,0.04234167980020554
2017,Chavuma,train,-0.01242421553577333,-0.0107751416161911
2019,Chavuma,train,-0.15688900928295585,-0.1549011460803386
2020,Chavuma,train,0.020765888502522145,0.017127682872893665
2021,Chavuma,train,0.12304610059548338,0.10164260113680632
2016,Chibombo,train,0.09182583199266792,0.09134796194204724
2017,Chibombo,train,0.023658590012316405,0.03328339866266148
2019,Chibombo,train,-0.15218726589584697,-0.15348203157654444
2020,Chibombo,train,-0.01458371625716881,-0.01752877222840718
2021,Chibombo,train,0.039036597466846734,0.040583142953516685
2016,Chiengi,train,0.0649594197716385,0.06388234406798642
2017,Chiengi,train,-0.044073255707390124,-0.04179900219432282
2019,Chiengi,train,-0.014224826206661156,-0.013941804865585775
2020,Chiengi,train,0.04911110621528597,0.05044057186151
2021,Chiengi,train,-0.015442112714791345,-0.011215010634568392
2016,Chililabombwe,train,-0.00961735252386009,-0.005979862911740343
2017,Chililabombwe,train,-0.08861688755559372,-0.07925604104245611
2019,Chililabombwe,train,-0.008046739459111052,-0.0075016440889990816
2020,Chililabombwe,train,0.0019528593796006577,0.004767228089706779
2021,Chililabombwe,train,0.12251069499143918,0.12477762222281344
2016,Chilubi,train,-0.04678806177930883,-0.04698197236014196
2017,Chilubi,train,0.07177876218263068,0.05338546240942864
2019,Chilubi,train,0.053913051604069784,0.03412193056839227
2020,Chilubi,train,-0.07179418558608508,-0.04724942863886618
2021,Chilubi,train,-0.002857167735820898,0.010784345407028228
2016,Chingola,train,0.0031081262542749233,-0.0009554793923904998
2017,Chingola,train,-0.053977591498097666,-0.0594819686094437
2019,Chingola,train,-0.05937810115219566,-0.0600807701542915
2020,Chingola,train,-0.007916342904599305,-0.0062788986999542966
2021,Chingola,train,0.1913712602062546,0.16545935747340695
2016,Chinsali,train,-0.019616539804436783,-0.017397688333236853
2017,Chinsali,train,0.06672188621414998,0.06929476946537808
2019,Chinsali,train,-0.0500104368714408,-0.04621010556056709
2020,Chinsali,train,-0.01728867621466823,-0.013872284662069873
2021,Chinsali,train,0.028550987081559898,0.026068043961055304
2016,Chipata,train,-0.0278419219882296,-0.02393393891111603
2017,Chipata,train,0.008510319327628468,0.020000393356551845
2019,Chipata,train,-0.04748836788119465,-0.04694909874867113
