split,random_state,variables,year_start,hot_encode,anomaly,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
0,670487,pre_tmp_ndvi,2016,True,False,432,345,87,"[0.01, 0.001, 0.1, 1.0000000000000003e-09]","[0.6623794067708841, 0.7418362097386562, 0.743709693257068, 0.791181403820801]",0.8139690757291107,0.9031950785413161,0.8157613499012542,0.9087227165566522,0.953311827724463,0.9088034408793562,0.8500273058759731,0.9277224929667367,0.8606690239564169,0.09965186042962848,0.44303846755861886,0.19628308373668937,0.719604844752114,0.8691359020002115,0.7553972161457213
0,670487,pre_tmp_ndvi,2009,False,True,936,748,188,"[0.1, 0.01, 0.01]","[0.38242824906487777, 0.4403719630904514, 0.45776371678461886]",0.4702587351156007,0.6864932511444879,0.47127298386692895,0.5310093836680709,0.7288906241524408,0.5312815419773347,0.5144188705727959,0.7230136358334477,0.5227487176011013,,,,,,
1,116739,pre_tmp_ndvi,2009,False,True,936,748,188,"[0.1, 0.01, 0.1]","[0.4294197777087171, 0.49741991737530444, 0.5112279584736755]",0.5182184972760202,0.719896579878675,0.5182510857210134,0.5542207466164586,0.7449032603859628,0.5548808673336375,0.38398822715245784,0.640876284125355,0.41072241155432276,,,,,,
2,26225,pre_tmp_ndvi,2009,False,True,936,748,188,"[0.1, 0.01, 0.1]","[0.39748905616488583, 0.4629150625439401, 0.47970022828194414]",0.49438295563146906,0.7032022290317439,0.4944933749152132,0.5377786071757863,0.7338323274736855,0.5385098848454465,0.47821344467946125,0.6918911127255627,0.4787133118686173,,,,,,
2,26225,pre_tmp_ndvi,2016,True,False,432,345,87,"[0.1, 0.01, 0.1, 0.1]","[0.6707357742871622, 0.7651147067514834, 0.7688184331678336, 0.7919055115125947]",0.8031993815031717,0.8962801842063493,0.8033181686009674,0.8955409851669185,0.9470675575103493,0.8969369584886189,0.8314158009399338,0.9122268746439242,0.8321578708226217,0.12850409389651996,0.4393722968353091,0.19304801522633497,0.4816287830053868,0.6946430664550891,0.48252898977412934
3,777572,pre_tmp_ndvi,2009,False,True,936,748,188,"[0.1, 0.01, 0.1]","[0.3949221414319344, 0.44453744443900656, 0.4603436043347761]",0.47646931983527263,0.6905464574028086,0.47685440983156896,0.5296367949082155,0.7282729552081326,0.5303814972875868,0.5022745256295127,0.7087839216305893,0.5023746475620374,,,,,,
4,288389,pre_tmp_ndvi,2009,False,True,936,748,188,"[1.0, 0.01, 0.01]","[0.3629998656678615, 0.4245127954761145, 0.4452206655740767]",0.46343909952223883,0.680872012401969,0.46358669727230706,0.5050235486549338,0.7110027728287855,0.5055249429702217,0.5308022291808885,0.7402305835188328,0.5479413167766316,,,,,,
5,256787,pre_tmp_ndvi,2009,False,True,936,748,188,"[0.1, 0.01, 0.1]","[0.37314314074294563, 0.4391536188990967, 0.4539171467808112]",0.4786371525702401,0.6918672489158939,0.4786802901224475,0.5228223509170284,0.7235243621297553,0.5234875025952693,0.5215316065538969,0.7357208272265028,0.5412851356148496,,,,,,
4,288389,pre_tmp_ndvi,2016,True,False,432,345,87,"[0.1, 0.01, 0.1, 0.1]","[0.6717646857478863, 0.7654712615334823, 0.7664428040183171, 0.7780360744463677]",0.7829298126699491,0.8849692748956148,0.7831706175092703,0.8951993326195913,0.9467658073811684,0.8963654940261158,0.8144944413727819,0.9057384137109018,0.8203620740715407,0.05386991326621959,0.3896389275983375,0.1518184938999825,0.420993677282703,0.6546014834281342,0.4285031021063138
3,777572,pre_tmp_ndvi,2016,True,False,432,345,87,"[0.1, 0.001, 0.1, 0.1]","[0.6744268832400385, 0.7760787037431331, 0.7794043431329609, 0.8069963898653721]",0.8153728815850382,0.9031292141112243,0.8156423773811575,0.8996599709726874,0.9488533777697719,0.9003227325051054,0.81715384814049,0.9049385314104084,0.8189137456312267,0.24367270313906841,0.5350264964455568,0.28625335189880735,-0.005596474846921051,0.29372083668277776,0.086271929901631
6,234053,pre_tmp_ndvi,2016,True,False,432,345,87,"[0.1, 0.01, 0.01, 0.01]","[0.6827401340157824, 0.7732232710877233, 0.7841967659478019, 0.8359314528422555]",0.8386462401335608,0.9171270610038218,0.8411220460255079,0.9187324576027934,0.9586376117442983,0.918986070650812,0.8118223826279085,0.9103482943766208,0.8287340170744226,0.24805910553190913,0.5549677476802803,0.3079892009653233,0.6474924558409283,0.8108202231178449,0.6574294342168717
7,146316,pre_tmp_ndvi,2009,False,True,936,748,188,"[0.1, 0.01, 0.01]","[0.42899534764707487, 0.505954446778629, 0.5321783232987892]",0.5362821334931729,0.7324565575899817,0.5364926087565662,0.589415902787982,0.7679241547733681,0.5897075074843917,0.25651583774992914,0.5655140089462947,0.31980609431450985,,,,,,
7,146316,pre_tmp_ndvi,2016,True,False,432,345,87,"[0.1, 0.01, 0.01, 0.01]","[0.6791082079645481, 0.7759650177226286, 0.7942738101393985, 0.8278720617342268]",0.8320794032766621,0.9130263928660147,0.8336171940699263,0.9178907470422176,0.958238856423267,0.9182217059593705,0.830153890315233,0.9164512594925096,0.8398829110254071,0.2880719218933584,0.5760515055235768,0.3318353370159794,0.3216461426331537,0.5780981456009076,0.3341974659472081
8,772246,pre_tmp_ndvi,2016,True,False,432,345,87,"[0.1, 0.01, 0.01, 0.01]","[0.6597763954345301, 0.7639913715959159, 0.772883124647002, 0.8065790858283421]",0.8204517761851506,0.9062260718675266,0.8212456933324475,0.9136404249890304,0.9560676502280475,0.9140653518125802,0.8385890906485941,0.9196881721905207,0.8458263340671408,0.20868304408586769,0.5081241839825409,0.25819018634792307,0.5769812180343847,0.7645079697911972,0.584472435874258
6,234053,pre_tmp_ndvi,2009,False,True,936,748,188,"[0.1, 0.01, 0.001]","[0.3759936191489445, 0.4490541817156061, 0.4644277474694164]",0.4808330105866141,0.693837925257429,0.48141106652553367,0.5413275372600665,0.7358539404412126,0.5414810216628596,0.47149892548552363,0.695364054170236,0.48353116783206684,,,,,,
9,107473,pre_tmp_ndvi,2016,True,False,432,345,87,"[0.01, 0.01, 0.1, 0.01]","[0.6560957910817125, 0.7400141357924361, 0.7432074695213725, 0.770838189186103]",0.7897311132402185,0.8893945170497786,0.7910226069582088,0.9015787681561614,0.9496260416449913,0.9017896189703348,0.8483441416932003,0.9215722553880519,0.8492954219010207,0.03764377904135807,0.3951003071424094,0.15610425270402625,0.6695346798624502,0.8499857682237517,0.7224758061829214
5,256787,pre_tmp_ndvi,2016,True,False,432,345,87,"[0.01, 0.01, 0.001, 0.01]","[0.6807950554716558, 0.7620747237925836, 0.7716108179990575, 0.8071398431725101]",0.8139727443036783,0.9029535334632586,0.815325083593784,0.9138174462521091,0.9561703873729264,0.914261809688892,0.8657972877397854,0.9312454378037462,0.867218065430291,0.24875174554530044,0.5453563877072904,0.2974135896131445,-0.32347913966746544,0.16960922672159884,0.02876728978909872
4,288389,pre_tmp_ndvi,2016,False,True,432,345,87,"[1.0, 0.1, 1.0]","[0.4894025753915193, 0.5125831892182265, 0.5125831892182265]",0.5127380274706024,0.7162505364136185,0.5130148309127962,0.5749007386077027,0.7618396896596311,0.580399712740683,0.565239489934197,0.7667768399888939,0.5879467223433538,,,,,,
0,670487,pre_tmp_ndvi,2016,False,True,432,345,87,"[0.1, 0.1, 0.1]","[0.43087043397867497, 0.46511935470843924, 0.477785692461785]",0.5199479363890159,0.7210826073596686,0.519960126636618,0.5912646609141786,0.7703112587764566,0.593379435397769,0.6786326833199403,0.8356542897547635,0.6983180919855383,,,,,,
1,116739,pre_tmp_ndvi,2016,False,True,432,345,87,"[1.0, 0.1, 0.1]","[0.49502419146798904, 0.5093347559559346, 0.5226796990749724]",0.5439256098296092,0.7379238854543672,0.54453166072407,0.6316528083910702,0.7958769217396162,0.6334200745577272,0.5363552272362243,0.7337617543989895,0.538406312218683,,,,,,
2,26225,pre_tmp_ndvi,2016,False,True,432,345,87,"[1.0, 0.1, 0.1]","[0.4269179354289207, 0.45703957026321884, 0.45756446853401816]",0.5497417270783521,0.7414646767213556,0.5497698668255044,0.6113770206891854,0.7832759705348289,0.6135212460172781,0.6151522195243946,0.7886772484131852,0.6220118021645931,,,,,,
3,777572,pre_tmp_ndvi,2016,False,True,432,345,87,"[0.1, 0.1, 0.1]","[0.5335279643684933, 0.5604269401985235, 0.5817178477532593]",0.6059460313235934,0.7784300589356163,0.6059533566545071,0.6542638785941901,0.8099594888156033,0.6560343735224334,0.3223535308802461,0.5942408729415986,0.35312221507439306,,,,,,
6,234053,pre_tmp_ndvi,2016,False,True,432,345,87,"[1.0, 0.1, 0.1]","[0.5183238184128705, 0.546373417530799, 0.557013012886374]",0.5797803101299714,0.761441398960962,0.5797930040516268,0.630205160957273,0.7950999528555747,0.6321839350309371,0.5003103204661936,0.7269344515650499,0.5284336968721799,,,,,,
5,256787,pre_tmp_ndvi,2016,False,True,432,345,87,"[1.0, 0.01, 0.1]","[0.474039789861587, 0.5018739991087701, 0.5067408750713734]",0.5804098159100988,0.7619320623011109,0.580540467562424,0.6497128028190252,0.8063972696501989,0.6502765564992955,0.2831197320905514,0.5961252894899498,0.35536536076947645,,,,,,
9,107473,pre_tmp_ndvi,2009,False,True,936,748,188,"[0.1, 0.01, 0.1]","[0.41109051423095855, 0.46738009791943325, 0.47937221254591744]",0.48520818188439063,0.6969304401182127,0.4857120383633657,0.5378949775585675,0.7338666658459976,0.5385602832399211,0.4724094700479816,0.6892083441444742,0.47500814163836796,,,,,,
7,146316,pre_tmp_ndvi,2016,False,True,432,345,87,"[1.0, 0.1, 0.1]","[0.5508291520863515, 0.5724697705523385, 0.5923912451024254]",0.6075622489132536,0.7795002978072556,0.6076207142816001,0.6587773474877223,0.8127768787977208,0.6606062547081648,0.2845207166870031,0.5827241801439615,0.33956747012445215,,,,,,
8,772246,pre_tmp_ndvi,2009,False,True,936,748,188,"[0.1, 0.01, 0.01]","[0.4227556393780755, 0.48066929314202306, 0.5006800794618793]",0.5080352894201035,0.7131607695444879,0.5085982832172862,0.5626181907000589,0.7502551401335268,0.5628827752967779,0.38688606685817395,0.6352930664811979,0.4035972803190837,,,,,,
8,772246,pre_tmp_ndvi,2016,False,True,432,345,87,"[1.0, 0.01, 0.1]","[0.49993146508434183, 0.5278373333153675, 0.5471511028512236]",0.5550465895026769,0.745064560920718,0.5551211999399823,0.6110151144336049,0.7821010305247165,0.6116820219478235,0.631905183378481,0.7967114936297159,0.6347492040816929,,,,,,
9,107473,pre_tmp_ndvi,2016,False,True,432,345,87,"[1000000000.0, 0.1, 0.1]","[0.48149206893081276, 0.5052965992633427, 0.5122335565952932]",0.5207771470079516,0.7219088852986852,0.5211524386731903,0.5785215481875392,0.7616554304459092,0.5801189947277433,0.6635738655659487,0.8271810253797386,0.6842284487482757,,,,,,
1,116739,pre_tmp_ndvi,2009,False,False,936,748,188,"[0.1, 0.01, 0.01]","[0.5128284765862989, 0.6047159176516587, 0.6404746164394453]",0.645761016952022,0.8036087782353616,0.6457870684569306,0.6741171313224064,0.821515634989083,0.6748879385315162,0.5957581694450755,0.7762296084962715,0.602532405106275,0.41088790485811877,0.6458079416992246,0.4170678975617891,0.29224646034922086,0.5799673442229489,0.33636212036502056
0,670487,pre_tmp_ndvi,2009,False,False,936,748,188,"[0.1, 0.01, 0.001]","[0.51881299360469, 0.5915004675833351, 0.6343552193377816]",0.6337269184205192,0.7960792337907603,0.633742146472884,0.6659716527920057,0.8163256019863869,0.666387488458437,0.6556549768107882,0.8149968388915825,0.664219847403272,0.36077503567383384,0.6131264319285875,0.37592402152948085,0.37411607035005456,0.6169620577941907,0.3806421807576423
2,26225,pre_tmp_ndvi,2009,False,False,936,748,188,"[0.1, 0.01, 0.001]","[0.5225402842056817, 0.5959669496481363, 0.6387672638057652]",0.641030459280164,0.8006630998303268,0.6410613994299078,0.6722152288429156,0.8201286434916045,0.6726109918753793,0.6365469932413803,0.7988071189130546,0.6380928132261748,0.3670772396507933,0.6155154802360143,0.37885930641017135,0.3207709830176926,0.5791285988319053,0.3353899339850059
0,670487,pre_tmp_ndvi,2016,False,False,432,345,87,"[0.01, 0.001, 0.001]","[0.531565360096738, 0.6502870215268588, 0.6690887715796541]",0.7038567621150975,0.8392069012030867,0.7042682230268874,0.7651456727056525,0.8748479152686565,0.7653588748499143,0.7656170048781961,0.8788015466514608,0.7722921583969997,0.21375497081410855,0.5397372873366313,0.2913163393415053,0.6327989504889192,0.7988435269219959,0.6381509805051736
5,256787,pre_tmp_ndvi,2009,False,False,936,748,188,"[0.1, 0.01, 0.01]","[0.49058683904842065, 0.5782766105706495, 0.6110317755044872]",0.6159790895103148,0.7848450717103473,0.6159817865880203,0.6549127091133771,0.8097555729137071,0.655704087864806,0.6854043372278023,0.8338669345608878,0.695334064553972,0.34997229153023546,0.6031049794099123,0.36373561618903066,0.3942080937375698,0.6342256506064106,0.40224217588712474
2,26225,pre_tmp_ndvi,2016,False,False,432,345,87,"[0.01, 0.01, 0.1]","[0.5646612202210705, 0.6869040556489515, 0.6985822971698552]",0.7089384468744908,0.8419937371604619,0.708953453417441,0.7580797382782236,0.8712032677285202,0.7589951337008516,0.7257539909530315,0.8533293336856018,0.7281709517283131,0.34009971699113983,0.6019427307397243,0.3623350510903962,0.4537646957890079,0.6743682376215726,0.4547725199128258
3,777572,pre_tmp_ndvi,2009,False,False,936,748,188,"[0.01, 0.01, 0.001]","[0.5290015482618765, 0.6034609672102349, 0.635406527316481]",0.6361441721204399,0.7977154348106759,0.6363499149351857,0.6743267994667054,0.8212529593811498,0.6744564232922965,0.6344173482082949,0.7995657649032112,0.6393054124052572,0.3590063095444026,0.6123523107202489,0.3749753524444282,0.35524402840693003,0.60876300343698,0.3705923943536125
3,777572,pre_tmp_ndvi,2016,False,False,432,345,87,"[0.1, 0.001, 0.1]","[0.561875419024468, 0.6982788067880892, 0.7003015685346518]",0.7121632583926985,0.8440068882131124,0.7123476273511813,0.7625932528639174,0.8734577441943139,0.7629284308930194,0.6473403190105231,0.8076272664405146,0.652261801498178,0.3914298548503016,0.6357051969326755,0.4041210974072117,-0.15989238371877312,0.20873127257695587,0.04356874415159545
4,288389,pre_tmp_ndvi,2009,False,False,936,748,188,"[0.1, 0.01, 0.001]","[0.5108256846266602, 0.5866941326107883, 0.62398264185809]",0.6322534625722966,0.7951871570085093,0.6323226146712756,0.6703269322703962,0.8189200686163829,0.6706300787826612,0.6288181473179713,0.793572194353993,0.6297568276518115,0.30168717492345487,0.568325801136206,0.3229942162371104,0.5241662333272272,0.7439641670456327,0.5534826818479022
6,234053,pre_tmp_ndvi,2009,False,False,936,748,188,"[0.1, 0.01, 0.001]","[0.5127198368686194, 0.5955395771347092, 0.63601305942217]",0.6381831530989768,0.7989156455500735,0.6382662087046908,0.6733541379489043,0.8208280194676294,0.673758637543151,0.6230705621731186,0.7954479076899997,0.6327373738483983,0.3712053308182369,0.6205198504029054,0.385044884744044,0.27332611239213445,0.5805469799602195,0.33703479594093155
4,288389,pre_tmp_ndvi,2016,False,False,432,345,87,"[0.1, 0.001, 0.1]","[0.574335153333768, 0.6896670446709973, 0.6931707509675503]",0.6991488828511319,0.8364780002530132,0.69969544490728,0.7508108804832052,0.8666344695656798,0.7510553038393872,0.6999956309964239,0.8430359346159049,0.7107095870537122,0.3026998538549386,0.570227799593203,0.32515974342890613,0.39015218634797433,0.6251897287614282,0.39086219694878815
1,116739,pre_tmp_ndvi,2016,False,False,432,345,87,"[0.01, 0.001, 0.01]","[0.5689760756171309, 0.6869019407095427, 0.7021994352560941]",0.7137302330603444,0.8451145786094685,0.7142186509782594,0.7771538312674273,0.8816576118054968,0.7773201444545722,0.6921804337183632,0.8393026270817925,0.7044288998263984,0.2984438753102331,0.5905638886581503,0.3487657065870362,-0.030553375504539515,0.344308891354588,0.11854861266582546
7,146316,pre_tmp_ndvi,2009,False,False,936,748,188,"[0.01, 0.01, 0.001]","[0.48092104489513854, 0.5851257663965468, 0.628821920382792]",0.6495502270400537,0.8059698910401073,0.6495874652632024,0.6948650730913477,0.833706158756429,0.6950659591483999,0.5743232481826164,0.7619361284301007,0.5805466638070509,0.4203739344166604,0.6561467584736695,0.43052856865550404,0.11781937096434736,0.5012540251496118,0.25125559772868766
8,772246,pre_tmp_ndvi,2009,False,False,936,748,188,"[0.1, 0.01, 0.001]","[0.5219396854787444, 0.6051973253675916, 0.6477683288642659]",0.6456063284276908,0.8035103911301098,0.6456289486540621,0.6786094631440424,0.8240171357918995,0.6790042400786858,0.6101851828060916,0.7816842681679114,0.6110302951012032,0.4149695225998985,0.6494174081094866,0.4217429699556434,0.2536165342805249,0.5546323645061293,0.30761705975765985
9,107473,pre_tmp_ndvi,2009,False,False,936,748,188,"[0.01, 0.01, 0.01]","[0.5240760605282159, 0.6043280189883721, 0.6379428745938176]",0.6420847475709647,0.801335757999398,0.6421389970484699,0.6776229375939964,0.8234010336104811,0.6779892621508087,0.6126338000434353,0.7834375202536359,0.6137743481411662,0.36401184286753985,0.6171682821395943,0.3808966884791379,0.2529251220740293,0.5523231700773263,0.30506088420426714
5,256787,pre_tmp_ndvi,2016,False,False,432,345,87,"[0.01, 0.01, 0.01]","[0.5722794199483723, 0.6934540523796285, 0.7040862060289141]",0.7045438994413924,0.8395233293702867,0.704799420556971,0.769554683666354,0.8776388481206268,0.7702499477305006,0.6987021278049219,0.8464720015028331,0.7165148493282123,0.325724357703398,0.5954749230568519,0.3545903839895637,-0.6167740303031315,0.14032486500880975,0.019691067739740678
6,234053,pre_tmp_ndvi,2016,False,False,432,345,87,"[0.01, 0.01, 0.01]","[0.5494321976461333, 0.6906537841136398, 0.7069559918794921]",0.7101332333939399,0.8429818513248355,0.710618401663047,0.7738350739903992,0.8800700575770317,0.77452330624364,0.6990921603757706,0.8366170292825728,0.6999280536855972,0.30664110643953457,0.591946010149476,0.3504000789318836,0.2880944431914477,0.5986118693765075,0.35833617015843683
7,146316,pre_tmp_ndvi,2016,False,False,432,345,87,"[0.01, 0.001, 0.01]","[0.5548871994433074, 0.6913516443859523, 0.7067434491501853]",0.7139753536056148,0.8455505648088988,0.7149557576486477,0.7699915369871051,0.8775964999761159,0.7701756167703288,0.722324875778211,0.8512574604273317,0.7246392639331902,0.3783701402200004,0.6399163346424368,0.40949291534221116,-0.043811074937837535,0.45807745844120673,0.20983495793195547
9,107473,pre_tmp_ndvi,2016,False,False,432,345,87,"[0.001, 0.01, 0.1]","[0.5417731635872783, 0.668741942119224, 0.6749302713215808]",0.6937034128060291,0.8329132830586683,0.6937445370955693,0.7519616117550885,0.8674245321624858,0.7524253189973074,0.7242213921859211,0.8524243298996753,0.7266272382049105,0.222817933709739,0.5180037820072482,0.2683279181738127,0.5672717338641098,0.795062083692191,0.6321237169249685
