split,random_state,country,satellite,bands,num_features,points,month_range,year_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,False,504,403,101,[1000.0],[0.2694303721380701],0.27902586907363347,0.5287148860334276,0.27953943071334036,0.35301935600180157,0.5966869573524305,0.3560353250745012,0.4024745110914446,0.6424500872305157,0.4127421145824972,0.16006555933720923,0.4319038691959213,0.18654095222640749,0.6545650429084702,0.8188695019805905,0.6705472612739403
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,2016-2022,True,True,True,False,504,403,101,[1.0],[0.35026425673952455],0.35119324249876593,0.6121700205353159,0.3747521340422091,0.7021580947935123,0.8408723845786876,0.7070663671470483,0.3078186477035524,0.5944617227092915,0.35338473976649865,-0.24662074430245884,0.39610699589703063,0.15690075219857025,-0.7105405115043537,0.08486699314101055,0.007202406524796332
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,False,504,403,101,[0.09999999999999999],[0.4146687714962626],0.42246485830111846,0.6733044161943003,0.4533388368667475,0.7538383133100096,0.8705208093436327,0.7578064795002933,0.33158834983863583,0.5973066839878673,0.35677527473658205,-0.4104024882236643,0.29784071525136757,0.08870909166144622,-0.4060378965557805,0.1558476557384942,0.024288491799184207
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,False,504,403,101,[0.09999999999999999],[0.3377927543764407],0.35312359317505926,0.6263878984657423,0.3923617993443291,0.7264753956411436,0.8556678009648195,0.73216738560797,0.5179154628505933,0.7247363389431987,0.525242760984791,-0.495970533377579,0.22824849851702605,0.05209737707527685,0.1875072468205209,0.5060574906207468,0.25609418381336724
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,False,504,403,101,[0.09999999999999999],[0.45464558772469454],0.45993581336778144,0.6877699158302206,0.4730274571211088,0.7392888499024977,0.8633960093500702,0.7454526689616265,0.37868507019071906,0.6305817751583896,0.3976333751619059,-0.27977938381472267,0.36871693736365563,0.13595217989883396,-0.06922605339069476,0.19818542733960048,0.039277463609780065
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,False,504,403,101,[0.09999999999999999],[0.35444537070248866],0.3703123577898051,0.6315114087435599,0.39880665937327564,0.7288225280718192,0.8574614522241274,0.7352401420503095,0.5638382869800501,0.7656776378354273,0.5862622450812398,-0.5475335978963174,0.27088025469551064,0.0733761123839047,-0.18688927016798118,0.29975048986249797,0.0898503561728075
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,False,504,403,101,[0.09999999999999999],[0.4166135775295068],0.4214499460091796,0.6713479685444123,0.45070809486870916,0.7490223943374227,0.8685538866253164,0.754385853971943,0.4231356086747531,0.6607686425284154,0.4366151989488448,-0.4858397340613114,0.27848963645709407,0.07755647761400442,-0.26193888997723747,0.33308110531476,0.11094302271770223
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,False,504,403,101,[0.09999999999999999],[0.32816466457157845],0.35011549396533304,0.6268501420939346,0.39294110064318605,0.7439341654583639,0.8662287642867217,0.7503522720777008,0.545307848129227,0.7400798715740774,0.5477182163091029,-0.687702174048487,0.22359422658931594,0.04999437816407436,-0.15569508557662526,0.3613165833549943,0.13054967340732654
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,False,504,403,101,[0.09999999999999999],[0.33530707381746055],0.35349924175403,0.6316136475516811,0.39893579977353927,0.7319983951846186,0.858853701068153,0.7376296798384643,0.5502468173348938,0.7451090128284215,0.5551874409981448,-0.48226886759408627,0.24402918151437147,0.05955024143057406,0.18484133405428171,0.5104076178583217,0.2605159363678065
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,False,504,403,101,[0.09999999999999999],[0.3577375281464688],0.39734744290222457,0.6453910342330199,0.41652958706836707,0.7367724070886805,0.8614895270341159,0.7421642051894646,0.5006631998151139,0.7138816853138273,0.5096270606265104,-0.5556255641087207,0.18802896914168207,0.03535489323648363,0.05831368378190005,0.497163065328056,0.24717111352638887
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,False,504,403,101,[0.09999999999999999],[0.3271456358616211],0.368164989282155,0.6237066789603746,0.38901002137977975,0.7299384976257379,0.8577056328640578,0.7356589526467339,0.4920304889847873,0.7083572209595981,0.5017699524856049,-0.5983957377412319,0.17825859654375675,0.03177612724174985,0.061386669513311065,0.4981144779111683,0.24811803310471578
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,False,504,403,101,[1.0],[0.4219266519512339],0.4299879531159573,0.6646716577753065,0.4417884126497741,0.6455119682667445,0.8057548016521074,0.649240800385427,0.22620197172308387,0.5164502554569602,0.26672086636155945,-0.17082336946337318,0.33520985467596287,0.11236564667188015,-0.4861761387487029,0.08353352676083416,0.0069778500931029965
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[10.0],[0.5251489514071783],0.548007975324313,0.7464879278502157,0.5572442264261088,0.8271621996191942,0.9112708862177514,0.8304146280680861,0.6147914092279296,0.8039068819987683,0.6462662749249815,-0.17048189875371378,0.4692626645677696,0.22020744835724304,0.2582847442909715,0.6026972143254964,0.3632439321557133
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,False,504,403,101,[0.01],[0.4757953549180235],0.472738131454547,0.7151433447144615,0.5114300034893872,0.8729904466185465,0.9360124815814452,0.8761193656762554,0.39785193918820594,0.6819439881459517,0.4650476029684059,-0.56926455255159,0.36087139882874564,0.1302281664926156,-0.19987377048265476,0.4815139285269728,0.23185566336547864
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,False,504,403,101,[0.09999999999999999],[0.46379559597750825],0.47891445431482604,0.7009614667703981,0.49134697789690784,0.7594568935535526,0.8743553251096027,0.764497234547519,0.3690041640946736,0.6291229853340279,0.3957957306755995,-0.2656594673866104,0.33989169818936027,0.11552636649804716,-0.46361663458908353,0.1248068105489689,0.015576739959406215
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,False,504,403,101,[0.01],[0.45065726601607],0.4524714058151982,0.7031096355793249,0.4943631596444911,0.870987921681617,0.9351097417243954,0.8744302290678655,0.4023189459312492,0.6765837820192733,0.4577656140915035,-0.5819388095046385,0.35077040564640705,0.12303987747734495,-0.17262203312385038,0.46817964796616285,0.21919218276972016
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,False,504,403,101,[10.0],[0.30295886834299635],0.31022010805304334,0.5637594396516079,0.31782470579629496,0.4870314122091345,0.6999000360811686,0.48986006050642106,0.42984543227869887,0.6604572846020873,0.4362038247839625,-0.21983300265033057,0.2434414013095968,0.05926371587158016,-0.19725216293198988,0.3273702726293083,0.10717129540138763
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,False,490,392,98,[100.0],[0.4180963608628625],0.4557302658186705,0.6828035885141911,0.4662207404878568,0.7013519364217916,0.8402594379119503,0.7060359230001068,0.5180345505274525,0.7199841133055862,0.5183771234124311,-0.1556431167922636,0.441980408364754,0.1953466813782747,0.10690132545368514,0.578640628797318,0.3348249772949556
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,False,490,392,98,[100.0],[0.41163682554490677],0.42788134296048164,0.6629237440788349,0.4394678904635006,0.7012627360946575,0.8405340970725905,0.706497568341635,0.5318892119788348,0.7296926500477345,0.5324513635336856,-0.170391440656964,0.44609509421983906,0.19900083308700708,0.1578947201301134,0.5040840980973305,0.25410077795459907
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,False,497,397,100,[10.0],[0.5012008558915739],0.5171417713875744,0.7323413121792854,0.5363237975244776,0.8181423325652525,0.9061927195920537,0.8211852450416425,0.5764431400847351,0.7635874886694469,0.5830658528525128,-0.27211835715424404,0.45578814913490995,0.2077428368918269,0.6142966201045555,0.809912707653472,0.6559585940185784
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,False,490,392,98,[100.0],[0.4624035465452221],0.48501483456693906,0.7025338797751721,0.49355385223195597,0.7182502019596557,0.8501472404520882,0.7227503304483007,0.39859716228636766,0.6481872554095754,0.4201467180753982,0.033236967317284316,0.5285358682685707,0.2793501640464119,-0.09181231492759401,0.3948976306190985,0.15594413866857795
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,False,490,392,98,[10.0],[0.5043158037801249],0.5303732469767453,0.7364335193438255,0.5423343284131326,0.8238966279094848,0.9092656895481551,0.826764094189482,0.513548459033603,0.7505821420693678,0.5633735519934406,-0.20541109746346553,0.46691701077252673,0.21801149494875185,0.2140294360614925,0.594516375282226,0.3534497204787166
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,False,497,397,100,[100.0],[0.48866884690503154],0.5044406713819845,0.7138827860768557,0.5096286322568537,0.7221063459361805,0.8524847752343614,0.7267302920063796,0.4371476367428938,0.6651116847905565,0.44237355324493255,-0.04090006361194454,0.473180666431277,0.2238999430843474,0.40963641678151097,0.688733530177646,0.4743538755909625
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,False,497,397,100,[100.0],[0.4292864644459005],0.4515797628996474,0.6803241091173593,0.4628408934463286,0.6968521762652675,0.8382087858207516,0.7025939686270987,0.548012450201274,0.7471564360568133,0.5582427399411188,-0.020116700752618177,0.4895857573778903,0.23969421382728245,-0.3022301997086436,0.5028582014846453,0.25286637080037216
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,False,497,397,100,[100.0],[0.4380303435578661],0.4647589958098576,0.689550380940033,0.47547972785454456,0.7032711289930234,0.8416208827253923,0.7083257102394684,0.5451346707712507,0.7521117183990631,0.5656720369531916,-0.16584875569089252,0.41296530755692507,0.1705403452455857,-0.03355821273832893,0.47106086212875775,0.2218983358294885
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[10.0],[0.5203471844209154],0.5502437678567667,0.750485532343893,0.5632285342574965,0.8294991732732028,0.912240739769129,0.8321831672945278,0.52882345550436,0.7331161544400878,0.5374592959010227,-0.09760143704749646,0.5099543926302654,0.2600534825629029,-1.0292368094634665,0.33770019129573303,0.11404141920117468
4,288389,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[1.0],[0.6257518190403205],0.6313436777291346,0.7986618833284325,0.6378608038817186,0.8739280908190591,0.935904536312778,0.8759173010908361,0.7505781880676083,0.8701814071334106,0.7572156813206825,-0.09403170043701725,0.4466045605092992,0.19945563346770429,0.042275497739238777,0.5390623643105104,0.2905882326160374
1,116739,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,True,False,False,490,392,98,[1.0],[0.6532721779863968],0.6637337233095999,0.816327842592387,0.666391146591541,0.8857218015865023,0.9420546277943725,0.8874669217487938,0.6767069113351526,0.825301764723122,0.6811230028550994,-0.10281987493474842,0.4553039119385486,0.2073016522265456,0.5101654955698058,0.7142593387214803,0.5101664029508463
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,False,504,403,101,[0.09999999999999999],[0.4414114913050914],0.4560091285304688,0.6850498756725668,0.46929333215899927,0.7502534848097645,0.869347398493302,0.755764899267072,0.3793923013957172,0.6336165033016105,0.40146987325615974,-0.289837924498356,0.3165369973371219,0.1001956706832011,-0.4098820310953728,0.11682661146680144,0.013648457146814981
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,False,504,403,101,[10.0],[0.28149081212923543],0.2887175392868814,0.5457483532387996,0.2978412650628615,0.47498332192142856,0.6913549031285171,0.4779716020798413,0.42251525318110994,0.654771444091244,0.42872564399733304,-0.26331392261746833,0.21851387719382975,0.04774831452628011,-0.23241663159003,0.3214614913957866,0.10333749045040339
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,False,497,397,100,[100.0],[0.5240803621371058],0.5343333714058666,0.7321897238467787,0.536101791706822,0.7206206052290962,0.8520740787290388,0.7260302356419402,0.5006512858873362,0.7208732933157196,0.5196583050158515,0.11762751376839853,0.5267369392024397,0.27745180312035467,0.09759557824170118,0.5752524501557763,0.3309153814102239
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,False,504,403,101,[0.09999999999999999],[0.32064548824985045],0.33830065696237377,0.6109285060899512,0.3732336395532995,0.7229875997002491,0.8541493767815257,0.7295711578562687,0.5458765111885799,0.757549603895403,0.5738814023620821,-0.6392332335786604,0.24284756883765168,0.058974941690357975,-0.2977539089524939,0.26190457606402284,0.06859400696327553
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,False,504,403,101,[0.09999999999999999],[0.4038781966519208],0.41077312823005707,0.6626964882210191,0.43916663550047136,0.7424956906747785,0.8649083072281878,0.7480663799123293,0.4044789349049144,0.6482597513309927,0.42024070519572043,-0.4915381029107231,0.26711161076997403,0.07134861260813011,-0.26628604679423895,0.33530184347867087,0.1124273262401951
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,False,497,397,100,[10.0],[0.510305353323442],0.5254628552705151,0.7428268308088783,0.551791700569562,0.8321245763717546,0.9138051006385374,0.8350397619530074,0.45964023746773575,0.6950890516547792,0.4831487897303403,-0.21277924848353602,0.5005186338894917,0.250518902870603,-0.50206270757193,0.16706549265966625,0.027910878837616997
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,False,504,403,101,[0.09999999999999999],[0.311992902095812],0.33133440236126643,0.612276712345833,0.374882772481022,0.7357154502647412,0.86155236276931,0.7422724737933808,0.5481988725005515,0.7430770763250648,0.5521635413598062,-0.7000995557088321,0.207714715371187,0.04314540298173323,-0.08308204138504927,0.3858073793382455,0.14884733395184485
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,2016-2022,False,True,False,False,490,392,98,[10.0],[0.4038130580159656],0.423943441095857,0.6725985702010077,0.4523888366364398,0.7643355232771891,0.875449073347382,0.7664110800247897,0.5791088481635467,0.7630243383543363,0.5822061409210726,-0.4492793340446479,0.41072366179125985,0.1686939263552212,0.3584052104526454,0.6297972668627219,0.3966445973477545
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,False,497,397,100,[10.0],[0.4818117553870568],0.5017335963999421,0.7261803511246084,0.5273379023594595,0.8166710114884463,0.9051797316027352,0.8193503465043998,0.5262796155979854,0.7469604489295862,0.557949912265089,-0.31027896905174157,0.4614590549337137,0.2129444593803162,-0.1772690214700272,0.583009796010264,0.3399004222439297
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,False,497,397,100,[100.0],[0.485678751979424],0.49589130416517035,0.708775991991812,0.5023634068239771,0.7092547219689058,0.8453362447838508,0.7145933667452625,0.5703906098163485,0.7646433472887618,0.5846794485529621,-0.006579161364953734,0.5150815366985817,0.26530898944777237,-0.1313895341826694,0.498756514689204,0.24875806094492217
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,False,497,397,100,[100.0],[0.42822126161195506],0.4289829994802916,0.6621978865815201,0.4385060409930318,0.6743778546904718,0.8248105696658851,0.6803124758325618,0.703121059684116,0.8567323775571274,0.7339903667546883,-0.15366321627968316,0.3738656862089582,0.1397755513244952,0.48454714970606594,0.6963176360777351,0.48485825031288515
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,False,497,397,100,[100.0],[0.5094066933165752],0.520982837679848,0.7259903175371454,0.5270619411576852,0.729935679659878,0.85691112405257,0.734296674525039,0.4424373491322282,0.6675195019944905,0.44558228554297263,0.09001412797936592,0.5406823329624392,0.2923373851777059,-0.1680280888575274,0.3630622685572078,0.13181421084990608
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,False,497,397,100,[10.0],[0.5301039391390822],0.5489901947805683,0.7508808535283753,0.5638220561955014,0.8241738089994162,0.9091367549831035,0.8265296392612076,0.39855587065097353,0.664955810225589,0.4421662295527696,-0.1707810168053665,0.4846442516991503,0.23488005070502938,-0.5764082389869842,0.37537377951673534,0.14090547434867864
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,False,497,397,100,[10.0],[0.46016459382146124],0.46545635643976835,0.7031979344735338,0.4944873350478444,0.8186428102510992,0.9061316081392785,0.821074491269075,0.5067636546125937,0.7166239939576544,0.5135499487158203,-0.2051608133682452,0.47866044881661796,0.22911582526132615,-0.4308536000896379,0.25532074198908533,0.06518868128985708
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,False,497,397,100,[100.0],[0.39054922894897903],0.39286311011946007,0.6363683373624124,0.4049646607974011,0.6692262196351373,0.8218383110140044,0.6754182094503515,0.6693965957966209,0.8372971121335163,0.7010664539871262,-0.16045479767947968,0.3745995365786757,0.14032481280495857,0.4622605831797528,0.6839529261021893,0.4677916051237468
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,False,504,403,101,[0.09999999999999999],[0.4690296702689622],0.47385760409977473,0.6978264015835851,0.486961686747095,0.7482191225705046,0.8684511223658546,0.7542073519385126,0.39605988723168883,0.6415252657068566,0.411554666540253,-0.2514041621130263,0.385925900217431,0.1489388004586345,-0.0859481871833232,0.1838793591708342,0.03381161872907665
