district,year,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7,ndvi_8,ndvi_9,ndvi_10,ndvi_11,ndvi_12
Chililabombwe,2008,7702.8427734375,7459.0087890625,7514.83642578125,6996.90771484375,5947.39501953125,5030.0673828125,4351.5849609375,4027.495849609375,4163.91064453125,4909.96142578125,5623.998046875,7040.86279296875
Chingola,2008,7443.97119140625,7305.70703125,7264.0869140625,6687.6162109375,5758.919921875,4924.541015625,4228.1689453125,3879.4794921875,4025.441650390625,4930.69091796875,5683.9931640625,6832.88623046875
Kalulushi,2008,7516.732421875,7537.7822265625,7624.2919921875,6988.806640625,5920.37890625,5058.00244140625,4372.8701171875,3946.589599609375,4012.67236328125,4773.62060546875,5683.2109375,6854.96875
Kitwe,2008,7055.70458984375,6930.5810546875,7013.044921875,6344.14892578125,5286.34765625,4498.83642578125,3822.251953125,3515.898681640625,3571.35595703125,4141.69482421875,5037.69189453125,6524.88916015625
Luanshya,2008,7208.46337890625,7124.4541015625,7124.27197265625,6488.931640625,5337.349609375,4541.4658203125,3914.256103515625,3514.0390625,3525.78564453125,4085.609130859375,4795.11962890625,6536.2158203125
Lufwanyama,2008,7789.05224609375,7754.5498046875,7760.59619140625,7353.38916015625,6637.8017578125,5892.65771484375,5148.55810546875,4671.70654296875,4721.806640625,5717.6787109375,6712.2060546875,7579.5947265625
Masaiti,2008,7662.4990234375,7622.3056640625,7538.42529296875,7136.6787109375,6156.15283203125,5332.8408203125,4665.6611328125,4090.97998046875,3989.59521484375,4730.93115234375,5586.56005859375,6914.93408203125
Mpongwe,2008,7584.568359375,7667.15869140625,7591.146484375,7201.0986328125,6395.337890625,5659.6982421875,4959.16259765625,4417.140625,4235.1708984375,5043.58349609375,6063.4560546875,7174.32373046875
Mufulira,2008,7379.3134765625,7216.07958984375,7245.0078125,6697.1103515625,5833.89404296875,5155.298828125,4465.21923828125,4010.5849609375,4001.9443359375,4818.5361328125,5652.5048828125,6664.34814453125
Ndola,2008,7038.82470703125,6967.3115234375,7080.7724609375,6409.16748046875,5125.45068359375,4215.22119140625,3617.233154296875,3302.01708984375,3374.06982421875,3771.02392578125,4341.70263671875,5750.01953125
Chadiza,2008,6227.6767578125,6512.92333984375,6592.439453125,6032.36669921875,5362.64892578125,4748.0283203125,4184.90966796875,3666.50830078125,3197.78076171875,3455.788818359375,4546.9326171875,5562.798828125
Chipata,2008,6846.7421875,7177.08984375,7161.64404296875,6503.8203125,5514.94677734375,4693.3681640625,3999.338623046875,3437.9130859375,3071.4482421875,3459.319091796875,4372.15087890625,5676.9560546875
Katete,2008,6478.95947265625,6527.51708984375,6681.029296875,5785.75634765625,4813.9814453125,4174.19921875,3624.974609375,3188.747314453125,2915.567626953125,3098.476318359375,3534.381103515625,5069.79345703125
Lundazi,2008,6800.0048828125,7135.2373046875,7081.2451171875,6668.8447265625,5953.3212890625,5101.10498046875,4403.45458984375,3795.8994140625,3276.901123046875,3458.447265625,4349.8134765625,5414.49365234375
Mambwe,2008,7550.208984375,7712.02734375,7612.5185546875,6959.0947265625,5846.16015625,4808.64013671875,3962.102783203125,3486.804931640625,3116.7900390625,3449.775634765625,4825.7685546875,6656.16796875
Nyimba,2008,7132.56689453125,7234.998046875,7227.00439453125,6410.865234375,5398.91357421875,4516.3134765625,3789.83056640625,3343.99267578125,3016.634765625,3216.366943359375,4239.9052734375,5303.9287109375
Petauke,2008,7714.9912109375,7858.7353515625,7711.890625,6998.388671875,6015.3212890625,4990.69189453125,4224.0546875,3655.92138671875,3250.2841796875,3366.190185546875,4411.8466796875,6108.81982421875
Chiengi,2008,5977.8193359375,6062.9736328125,5359.896484375,5884.1484375,5645.7177734375,5045.1767578125,4144.71923828125,3147.952392578125,2952.54296875,4135.29931640625,5430.52001953125,6020.14599609375
Kawambwa,2008,7600.89794921875,7645.27880859375,7461.2109375,7412.07958984375,6786.83740234375,6180.14990234375,5451.9794921875,4761.94921875,4258.24072265625,5869.66162109375,7151.58984375,7562.85888671875
Mansa,2008,7640.28466796875,7524.927734375,7418.2001953125,7056.916015625,6179.85498046875,5426.20654296875,4797.29931640625,4234.89892578125,3776.680908203125,4825.595703125,5966.49560546875,7236.4248046875
Milenge,2008,7737.12744140625,7687.9375,7628.9765625,7250.72509765625,6426.49462890625,5562.0869140625,4888.27001953125,4381.3623046875,4189.91357421875,5159.80078125,5869.70947265625,7110.12744140625
Mwense,2008,7741.205078125,7575.10693359375,7439.7158203125,7242.2705078125,6528.05517578125,5808.84033203125,5107.134765625,4482.98876953125,3857.116943359375,5476.84033203125,6884.5751953125,7452.27685546875
Nchelenge,2008,5314.12890625,5352.94384765625,4923.6494140625,5713.39306640625,5994.7490234375,5589.03955078125,4672.478515625,3461.521240234375,3469.47119140625,4205.27490234375,4570.92431640625,4937.841796875
Samfya,2008,5969.52001953125,6345.3193359375,6123.7314453125,5714.44140625,5398.13427734375,4929.67578125,4461.18212890625,4139.01904296875,3831.063232421875,4128.9306640625,4488.17431640625,5317.57275390625
Chongwe,2008,7376.2138671875,7591.58056640625,7317.47509765625,6672.333984375,5948.78369140625,5295.1640625,4736.85400390625,4124.71923828125,3498.557861328125,3393.745361328125,4195.9970703125,5602.142578125
Kafue,2008,7358.1826171875,7561.2900390625,7246.0625,6710.8583984375,5835.6982421875,5249.9931640625,4602.9755859375,4009.22314453125,3467.96630859375,3266.614013671875,3895.98876953125,6256.9599609375
Luangwa,2008,7481.74609375,7769.533203125,7445.75244140625,6612.515625,5823.39599609375,5116.0888671875,4551.5556640625,4005.3935546875,3478.02294921875,3158.798583984375,3916.79150390625,6396.2412109375
Lusaka,2008,5953.19921875,6062.998046875,5726.2021484375,5026.1943359375,4096.68115234375,3678.63623046875,3249.958251953125,2999.779296875,2865.059326171875,2747.4931640625,2796.61181640625,4444.99853515625
Chama,2008,7289.1982421875,7561.18359375,7569.150390625,7285.1416015625,6658.94384765625,5753.8486328125,4901.953125,4088.2861328125,3399.178466796875,3501.18408203125,4474.24853515625,5904.1015625
Chinsali,2008,7180.783203125,7268.1806640625,7155.54443359375,6817.291015625,6266.6650390625,5640.30908203125,5132.4423828125,4599.123046875,4010.742431640625,4178.30810546875,5122.87255859375,6009.8857421875
Isoka,2008,7210.97314453125,7472.40380859375,7525.84619140625,7298.41015625,6735.75146484375,5980.2060546875,5180.0078125,4479.49853515625,3753.400634765625,3654.296875,4657.09375,5983.28515625
Mpika,2008,7171.57861328125,7222.0625,7108.94873046875,6716.94140625,6106.005859375,5427.10791015625,4920.2509765625,4412.01806640625,3814.829345703125,4110.98046875,4993.2138671875,6069.14208984375
Nakonde,2008,6872.63623046875,7110.2109375,7018.42333984375,6763.9541015625,6021.19384765625,5100.42236328125,4186.97119140625,3673.529052734375,3266.640380859375,3612.003662109375,4159.3486328125,5885.6806640625
Chavuma,2008,5631.6142578125,5967.5703125,5711.50830078125,5503.7216796875,5050.9189453125,4410.04638671875,3766.942626953125,3418.36962890625,3315.43798828125,4142.0205078125,4583.38037109375,5320.75244140625
Kabompo,2008,7714.94580078125,7801.14599609375,7753.06689453125,7464.06494140625,7103.32177734375,6572.22265625,6037.853515625,5422.5009765625,4837.8271484375,6096.6044921875,7167.9658203125,7654.68701171875
Kasempa,2008,7751.724609375,7771.9404296875,7724.99951171875,7305.333984375,6719.6796875,6043.68994140625,5316.1318359375,4579.95263671875,4264.380859375,5391.87890625,6375.95068359375,7389.97265625
Mufumbwe,2008,7704.16748046875,7618.58251953125,7608.32958984375,7173.53125,6523.705078125,5741.58544921875,5020.55078125,4490.12939453125,4198.7578125,5440.3349609375,6552.35498046875,7406.57763671875
Mwinilunga,2008,7664.96630859375,7814.58447265625,7641.99169921875,7375.72412109375,6894.0810546875,6092.5712890625,5335.25244140625,4896.72509765625,5098.07568359375,6469.78125,7339.19775390625,7723.95166015625
Solwezi,2008,7784.48046875,7927.27392578125,7781.19287109375,7322.16259765625,6716.46337890625,5966.7783203125,5188.203125,4669.83935546875,4796.0703125,6013.5419921875,7008.9208984375,7597.81005859375
Zambezi,2008,6730.99951171875,6919.44189453125,6760.93505859375,6515.40869140625,6146.04736328125,5558.10498046875,4968.00537109375,4434.74365234375,4045.7119140625,5062.560546875,5849.33056640625,6484.18798828125
Chilubi,2008,6044.2216796875,6065.52978515625,6140.0908203125,5744.40185546875,5557.92578125,4915.3037109375,4553.45849609375,4150.01025390625,3857.64208984375,4043.640869140625,4600.83740234375,5585.478515625
Kaputa,2008,7144.32568359375,7169.06591796875,6976.59375,6777.86279296875,6069.62109375,5136.7109375,4004.04931640625,3386.69873046875,3299.176025390625,4380.72314453125,5449.84130859375,6764.10986328125
Kasama,2008,7432.30322265625,7484.13037109375,7331.4140625,6976.65771484375,6337.39208984375,5651.16552734375,5102.03271484375,4620.62841796875,4020.6884765625,4364.0732421875,5629.6552734375,6757.08837890625
Luwingu,2008,7703.48388671875,7567.16552734375,7430.06494140625,7157.0654296875,6392.12353515625,5646.73876953125,5059.90966796875,4552.12060546875,4029.7666015625,4381.583984375,5773.84228515625,7052.22119140625
Mbala,2008,7081.86572265625,7189.04052734375,7045.76171875,6792.8291015625,6188.1201171875,5312.62255859375,4540.521484375,4011.173095703125,3639.3896484375,4099.00537109375,5486.99072265625,6344.77392578125
Mporokoso,2008,7560.5419921875,7530.42578125,7356,7189.298828125,6573.63720703125,5964.4775390625,5302.71875,4721.98876953125,4155.8720703125,4998.08349609375,6600.74951171875,7304.984375
Mpulungu,2008,7246.654296875,7139.67822265625,7108.8818359375,6953.34814453125,6587.2783203125,5780.1142578125,4866.2021484375,4176.3232421875,3851.1572265625,4572.787109375,5770.814453125,6661.84033203125
Mungwi,2008,7090.76416015625,7240.337890625,7114.56494140625,6714.27587890625,6164.63525390625,5379.76904296875,4687.677734375,4158.283203125,3630.30859375,4007.164794921875,5218.68505859375,6153.58740234375
Choma,2008,6751.603515625,6800.2158203125,6618.58056640625,5959.27001953125,5018.212890625,4392.28076171875,3754.78466796875,3338.955810546875,3184.560546875,3099.79638671875,3936.88232421875,5542.1318359375
Gwembe,2008,6694.3232421875,6963.9345703125,6673.6083984375,6330.14208984375,5526.36962890625,4880.2158203125,4289.38232421875,3704.71826171875,3161.216796875,2961.025390625,3961.41552734375,6022.7001953125
Itezhi-Tezhi,2008,6729.40087890625,6627.14453125,6536.10986328125,5810.1484375,4883.6572265625,4122.041015625,3526.85302734375,3154.901611328125,3009.945556640625,3112.207275390625,5122.73828125,6029.2939453125
Kalomo,2008,6587.78369140625,6577.24658203125,6311.302734375,5539.94873046875,4631.07080078125,4029.82177734375,3470.34521484375,3065.8212890625,2900.247802734375,2742.113037109375,4208.2197265625,5300.759765625
Kazungula,2008,6993.2724609375,6986.05712890625,6818.3251953125,6064.42529296875,5229.1005859375,4538.92333984375,3930.15087890625,3413.91650390625,3103.966796875,3141.60400390625,4798.46923828125,5879.99462890625
Livingstone,2008,6753.84814453125,6717.8828125,6484.5732421875,5630.24658203125,4784.8359375,4214.64013671875,3741.1259765625,3277.900634765625,3016.1533203125,2876.03173828125,4884.69091796875,5618.03515625
Mazabuka,2008,6889.19091796875,7159.60986328125,6901.58154296875,6405.3115234375,5474.6318359375,4820.75,4232.23388671875,3733.426513671875,3389.07421875,3358.33935546875,3960.653076171875,5472.3564453125
Monze,2008,6539.7861328125,6907.3291015625,6758.54736328125,6089.4443359375,5007.22314453125,4314.962890625,3668.077880859375,3236.4208984375,2960.8525390625,2856.24169921875,4126.9716796875,5613.0498046875
Namwala,2008,7281.49169921875,7189.6982421875,7027.2080078125,6435.7978515625,5567.0869140625,4777.84765625,4127.625,3578.1943359375,3358.91455078125,3743.853759765625,5064.6708984375,6294.4921875
Siavonga,2008,6787.16357421875,7153.3095703125,6827.8095703125,6287.375,5443.22314453125,4635.3720703125,4147.64599609375,3628.498779296875,3139.20263671875,2793.79638671875,3615.240234375,5637.76904296875
Sinazongwe,2008,6359.115234375,6454.3525390625,6298.4013671875,5715.74853515625,5091.1416015625,4622.498046875,4158.0341796875,3686.903564453125,3134.36279296875,2779.2890625,3959.743896484375,5003.048828125
Kalabo,2008,5483.08349609375,5683.14013671875,5508.12158203125,5170.85498046875,4839.048828125,4352.37255859375,3822.680419921875,3487.328369140625,3354.526611328125,3932.63427734375,4399.0458984375,5052.2685546875
Kaoma,2008,7210.083984375,7105.0869140625,7016.849609375,6475.2275390625,5905.63232421875,5334.583984375,4824.181640625,4304.20361328125,3964.368896484375,4928.37255859375,5910.0888671875,6847.48095703125
Lukulu,2008,6497.8828125,6670.4736328125,6534.0595703125,6218.76220703125,5839.23974609375,5264.21826171875,4682.03759765625,4255.6748046875,3976.46484375,4633.9658203125,5405.62841796875,6210.939453125
Mongu,2008,6238.0009765625,6176.7314453125,6010.06640625,5603.9404296875,5275.36279296875,4811.94189453125,4272.4619140625,3856.064697265625,3677.850341796875,4282.65283203125,5240.611328125,6020.28271484375
Senanga,2008,6376.861328125,6009.3359375,5893.189453125,5396.3427734375,5002.2607421875,4620.61328125,4142.37158203125,3710.858642578125,3567.3369140625,4298.73681640625,5040.6943359375,5542.0908203125
Sesheke,2008,6761.9619140625,6582.48291015625,6528.09765625,5858.4677734375,5216.25048828125,4685.63232421875,4133.55615234375,3596.106689453125,3390.788818359375,3834.18798828125,5147.001953125,6061.46728515625
Shangombo,2008,6396.07275390625,6514.5634765625,6225.08447265625,5629.3837890625,5004.79150390625,4306.90869140625,3650.922119140625,3255.5771484375,3103.8447265625,3293.4482421875,4142.04296875,5460.4560546875
Chibombo,2009,7144.6279296875,7077.57568359375,6914.6552734375,6339.642578125,5524.1279296875,4745.0439453125,4041.0595703125,3455.7255859375,3265.8232421875,3580.677001953125,5086.48974609375,6631.26611328125
Kabwe,2009,7088.02099609375,7113.88232421875,6959.81884765625,6260.04931640625,5447.90478515625,4787.17529296875,4095.8125,3524.3359375,3317.302490234375,3512.04541015625,4639.7646484375,6800.87255859375
Kapiri Mposhi,2009,7134.66357421875,7075.02392578125,7002.09521484375,6592.4560546875,6054.86279296875,5382.62841796875,4700.7138671875,4118.0576171875,3807.0341796875,4272.8544921875,5662.85595703125,7063.2353515625
Mkushi,2009,7327.6953125,7442.666015625,7336.7265625,7016.9140625,6486.45849609375,5894.0986328125,5212.83837890625,4614.86328125,3965.24267578125,4155.8837890625,5046.68310546875,7145.353515625
Mumbwa,2009,7614.39794921875,7366.828125,7147.34375,6601.7080078125,5769.2822265625,4908.88916015625,4185.17724609375,3650.45068359375,3421.845703125,3970.228515625,6037.8466796875,7207.24267578125
Serenje,2009,7320.5341796875,7339.79296875,7314.32470703125,7156.48583984375,6699.56298828125,6051.6513671875,5340.9375,4728.48193359375,4071.4228515625,4441.91943359375,5468.6376953125,7064.88916015625
Chililabombwe,2009,7505.41552734375,7557.37890625,7504.39013671875,7112.44921875,6360.44921875,5383.7734375,4680.2412109375,4110.03662109375,4084.552490234375,4802.71337890625,5941.7099609375,7132.478515625
Chingola,2009,7389.623046875,7304.9658203125,7133.6884765625,6862.24755859375,6160.13916015625,5272.431640625,4580.11474609375,3980.35791015625,3886.110595703125,4704.6279296875,5930.05126953125,7111.07568359375
Kalulushi,2009,7480.853515625,7574.30224609375,7445.9716796875,7126.8759765625,6343.119140625,5472.36962890625,4759.09423828125,4113.3818359375,3901.406982421875,4676.392578125,5832.02099609375,7147.375
Kitwe,2009,6909.16259765625,7149.6689453125,7000.8544921875,6500.69921875,5689.28173828125,4789.7490234375,4087.0927734375,3553.8955078125,3472.8642578125,4058.342041015625,4961.93017578125,6423.25927734375
Luanshya,2009,6999.34912109375,7336.27294921875,7206.95458984375,6714.0029296875,5794.01025390625,4927.29345703125,4240.1572265625,3655.92431640625,3532.985107421875,3980.310546875,4928.2177734375,6376.8740234375
Lufwanyama,2009,7787.7666015625,7761.24560546875,7643.689453125,7434.2841796875,6868.48095703125,6099.5947265625,5431.5205078125,4694.51220703125,4574.41650390625,5515.37890625,6724.74365234375,7711.3544921875
Masaiti,2009,7459.048828125,7650.341796875,7577.31591796875,7226.15234375,6410.02490234375,5581.09033203125,4866.640625,4141.9130859375,3985.5771484375,4630.775390625,5697.18408203125,7310.53271484375
Mpongwe,2009,7554.52099609375,7674.0458984375,7558.15771484375,7190.18701171875,6588.92919921875,5854.99609375,5178.1083984375,4440.59375,4214.3388671875,4913.20654296875,6260.341796875,7501.22265625
Mufulira,2009,7292.603515625,7257.642578125,7190.5322265625,6868.4248046875,6179.61181640625,5366.16650390625,4720.23291015625,4050.588623046875,3846.252197265625,4695.396484375,5436.18798828125,6733.42626953125
