district,year,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,tmp_1,tmp_2,tmp_3,tmp_4,tmp_5,tmp_6,tmp_7,tmp_8,tmp_9,tmp_10,tmp_11,tmp_12
Mongu,2001,192.13522338867188,313.44976806640625,137.87283325195313,30.330413818359375,0.15803129971027374,0.4540952742099762,0.09274600446224213,0,1.3134726285934448,4.238495826721191,98.3781509399414,240.0711212158203,24.82462501525879,24.223190307617188,24.608427047729492,24.418956756591797,21.743560791015625,18.177757263183594,17.697185516357422,22.29749298095703,25.709728240966797,27.2829532623291,25.06924819946289,24.065401077270508
Senanga,2001,140.4857635498047,274.384521484375,117.12537384033203,21.719425201416016,0.3728826344013214,0.30129924416542053,0.12060761451721191,0,1.645492672920227,6.072530746459961,77.18378448486328,200.75709533691406,25.381866455078125,24.53291130065918,24.88039207458496,24.49129295349121,21.58744239807129,18.002534866333008,17.253942489624023,21.9569034576416,25.42112922668457,27.379358291625977,25.432342529296875,24.482698440551758
Sesheke,2001,120.088134765625,260.42486572265625,110.04438018798828,13.748739242553711,0.7012413740158081,0.1440301537513733,0.16559000313282013,0.01024138368666172,3.2141847610473633,9.524330139160156,77.52762603759766,161.40322875976563,25.484617233276367,24.577329635620117,24.799541473388672,23.996604919433594,20.653255462646484,17.231735229492188,16.128740310668945,20.81780242919922,24.555997848510742,27.2180233001709,25.655256271362305,24.670059204101563
Shangombo,2001,122.44701385498047,259.159423828125,101.15829467773438,22.099491119384766,0.3931344747543335,0.11493052542209625,0.012900138273835182,1.4350374840432778e-5,1.0279035568237305,5.4991960525512695,59.096797943115234,175.8511962890625,25.78211784362793,24.885393142700195,25.189743041992188,24.67611312866211,21.659191131591797,17.809215545654297,16.939281463623047,21.898290634155273,25.11819839477539,27.507356643676758,25.635290145874023,24.892181396484375
Chibombo,2002,139.73141479492188,73.816497802734375,39.92879867553711,76.00480651855469,0,0.07985228300094604,0.025847911834716797,0,1.1726247072219849,23.111791610717773,118.56978607177734,202.76927185058594,23.286958694458008,23.296600341796875,23.130413055419922,22.186479568481445,19.443811416625977,17.704282760620117,18.147010803222656,20.33040428161621,22.468236923217773,24.956523895263672,24.886688232421875,23.845691680908203
Kabwe,2002,158.8512420654297,88.48332214355469,49.85469436645508,76.46675872802734,0,0.017408547922968864,0.005183742381632328,0,0.9081903100013733,26.72576332092285,112.57029724121094,206.59803771972656,23.051546096801758,23.107818603515625,22.898601531982422,21.900775909423828,19.320045471191406,17.945972442626953,18.013002395629883,20.204105377197266,22.369274139404297,24.798601150512695,24.660446166992188,23.60263442993164
Kapiri Mposhi,2002,174.2323760986328,102.19676971435547,62.48834228515625,80.1916275024414,0.02867329865694046,0.13833357393741608,0.049930185079574585,0.0026568288449198008,0.9790463447570801,29.729736328125,129.00906372070313,222.89645385742188,23.05385398864746,23.14158058166504,22.94911766052246,22.0132999420166,19.394269943237305,17.612497329711914,18.01535415649414,20.22270965576172,22.335121154785156,24.65752410888672,24.576324462890625,23.634048461914063
Mkushi,2002,206.39479064941406,114.5866470336914,75.53255462646484,68.88948822021484,0.1781325489282608,0.9924378991127014,0.30486631393432617,0.05138254910707474,1.8672935962677002,16.928321838378906,126.75132751464844,202.16697692871094,23.299562454223633,23.359079360961914,23.289043426513672,22.3305721282959,20.075456619262695,17.95164680480957,18.79151725769043,20.475624084472656,22.616531372070313,25.067886352539063,25.2121524810791,23.85173225402832
Mumbwa,2002,137.21478271484375,76.586029052734375,51.85445022583008,85.01851654052734,0.00791784469038248,0.07116316258907318,0.11676087230443954,0.04514040797948837,2.8837156295776367,27.029632568359375,132.95240783691406,204.73373413085938,23.57868003845215,23.63955307006836,23.38885498046875,22.64133071899414,19.46879005432129,17.19698143005371,18.128498077392578,20.511600494384766,22.677366256713867,24.986970901489258,24.836854934692383,24.166580200195313
Serenje,2002,261.68341064453125,166.38710021972656,118.1510238647461,43.71583557128906,0.7799053192138672,1.5344873666763306,0.08560500293970108,0.1291448473930359,0.6862742304801941,11.409388542175293,93.5455093383789,189.96604919433594,22.854413986206055,22.891902923583984,23.04970932006836,22.13646125793457,20.075241088867188,17.684635162353516,18.91756820678711,20.01321792602539,22.125574111938477,24.506990432739258,24.870182037353516,23.423049926757813
Chililabombwe,2002,275.65179443359375,166.89476013183594,139.0293426513672,75.35243225097656,1.2215236893098336e-6,0.5954347848892212,0.2977173924446106,0.19771984219551086,1.2931547164916992,33.37037658691406,117.36772155761719,243.59434509277344,21.813688278198242,21.911405563354492,22.111404418945313,21.213687896728516,18.41596794128418,16.01140785217285,16.913686752319336,18.81140899658203,20.513687133789063,22.81597137451172,22.91596794128418,22.413686752319336
Chingola,2002,269.8856506347656,158.8714141845703,130.83685302734375,80.1683120727539,0.021868662908673286,0.4176400303840637,0.23217058181762695,0.1759079098701477,1.1815496683120728,34.7451286315918,126.19145202636719,246.9064483642578,21.951862335205078,22.028032302856445,22.184032440185547,21.307861328125,18.449352264404297,16.03976821899414,16.818090438842773,18.864601135253906,20.61056137084961,22.95652198791504,23.015485763549805,22.573993682861328
Kalulushi,2002,258.7221374511719,147.075439453125,116.29041290283203,87.82685852050781,0,0.26585692167282104,0.20000000298023224,0.10000000149011612,1.06585693359375,35.40971374511719,135.65614318847656,247.16612243652344,22.202430725097656,22.30242919921875,22.402429580688477,21.502429962158203,18.67071533203125,16.102428436279297,16.90485954284668,19.03657341003418,20.836572647094727,23.236574172973633,23.370716094970703,22.90243148803711
Kitwe,2002,255.05130004882813,150.52529907226563,112.80095672607422,87.27183532714844,0,0.20095476508140564,0.19952259957790375,0.10000000149011612,1.0009547472000122,36.17183303833008,134.78854370117188,241.62408447265625,22.399520874023438,22.499521255493164,22.599998474121094,21.700477600097656,19.001432418823242,16.30286407470703,17.30381965637207,19.302387237548828,21.102863311767578,23.501909255981445,23.700956344604492,23.099523544311523
Luanshya,2002,232.3889617919922,137.67483520507813,97.564117431640625,81.48829650878906,0,0.23482206463813782,0.14233562350273132,0.0252951979637146,0.9112510681152344,36.097496032714844,145.2403564453125,238.37017822265625,22.59809112548828,22.76418113708496,22.789663314819336,21.898460388183594,19.22467041015625,16.832658767700195,17.692232131958008,19.82386016845703,21.690135955810547,24.006450653076172,24.048057556152344,23.28947639465332
Lufwanyama,2002,245.984375,142.9573516845703,113.89813995361328,80.77958679199219,0.052776675671339035,0.16212403774261475,0.05088167265057564,0.06832066923379898,0.7874042391777039,36.821598052978516,136.3417510986328,245.68948364257813,22.39889907836914,22.55309295654297,22.561508178710938,21.706438064575195,18.772470474243164,16.48586082458496,17.1342716217041,19.41327476501465,21.186113357543945,23.525943756103516,23.476282119750977,23.064029693603516
Masaiti,2002,209.9091339111328,132.71987915039063,82.637664794921875,77.594696044921875,0,0.5831536054611206,0.2659931182861328,0.004853666294366121,1.4705173969268799,30.995513916015625,140.2470245361328,222.8099822998047,22.421056747436523,22.503324508666992,22.513206481933594,21.691038131713867,19.279964447021484,17.127714157104492,17.98072624206543,19.969562530517578,21.816619873046875,24.038787841796875,23.945945739746094,23.028043746948242
Mpongwe,2002,205.7337188720703,122.97994995117188,85.62024688720703,83.63826751708984,0.06694043427705765,0.09795325249433517,0.05019480735063553,0.0049094948917627335,0.8288015127182007,36.836116790771484,140.80319213867188,234.9818878173828,22.775890350341797,22.895296096801758,22.8304500579834,21.905223846435547,19.149520874023438,17.080102920532227,17.655061721801758,19.928754806518555,21.88478660583496,24.176605224609375,24.104015350341797,23.395315170288086
Mufulira,2002,260.3395690917969,153.4081573486328,121.51751708984375,83.59972381591797,0,0.2770909070968628,0.19908802211284637,0.10003545880317688,1.0020012855529785,34.60449981689453,126.10237121582031,237.34710693359375,22.398839950561523,22.461313247680664,22.599822998046875,21.738298416137695,19.040157318115234,16.380634307861328,17.382492065429688,19.304561614990234,21.105472564697266,23.503541946411133,23.66408348083496,23.061277389526367
Ndola,2002,240.2587432861328,148.51869201660156,105.36702728271484,81.85020446777344,0,0.38208696246147156,0.18719351291656494,0.07392100989818573,1.2081658840179443,32.62788391113281,135.87484741210938,230.92730712890625,22.361114501953125,22.46111297607422,22.57392120361328,21.7388858795166,19.194894790649414,16.741945266723633,17.793638229370117,19.67698097229004,21.515867233276367,23.78593635559082,23.829927444458008,23.035036087036133
Chadiza,2002,321.2518005371094,140.25888061523438,159.91534423828125,40.726165771484375,2.3833160400390625,2.5926716327667236,2.215186357498169,1.9726088047027588,1.770302176475525,3.9974775314331055,67.9482421875,169.5199737548828,23.648338317871094,23.56192970275879,23.586883544921875,22.613876342773438,21.03287124633789,18.686973571777344,20.100095748901367,21.192501068115234,23.42279052734375,25.417476654052734,26.016998291015625,24.470449447631836
Chipata,2002,315.3962097167969,130.69322204589844,151.23252868652344,23.073415756225586,0.5589061379432678,0.13334369659423828,0.5467423796653748,0.5895646810531616,1.4214890003204346,4.110170364379883,41.8681526184082,142.2629852294922,23.49179458618164,23.44867515563965,23.618967056274414,22.58133888244629,20.990732192993164,18.62014389038086,19.953401565551758,21.1010684967041,23.46721649169922,25.608919143676758,26.12433624267578,24.489852905273438
Katete,2002,303.2447509765625,150.53001403808594,142.86984252929688,43.0807991027832,3.414152145385742,2.2325615882873535,2.7348480224609375,2.463658332824707,1.927173137664795,4.643385410308838,80.18595886230469,167.24537658691406,23.906169891357422,23.806169509887695,23.88945770263672,22.98011016845703,21.33359146118164,18.968420028686523,20.474287033081055,21.781475067138672,24.04598617553711,26.130859375,26.49250602722168,24.786596298217773
Lundazi,2002,273.5407409667969,136.09255981445313,166.61013793945313,21.559032440185547,0.041701070964336395,1.2868437767028809,0.2067898064851761,0.10873556137084961,0.520661473274231,4.188625335693359,31.911880493164063,136.94920349121094,23.805965423583984,23.845718383789063,23.970914840698242,22.812061309814453,21.138893127441406,18.60862159729004,19.791269302368164,20.71099281311035,23.000856399536133,25.427717208862305,26.36541175842285,24.83779525756836
Mambwe,2002,290.00244140625,128.1428680419922,128.14559936523438,22.068418502807617,0.74261075258255,0.09302495419979095,0.29992786049842834,0.42322617769241333,0.8980188965797424,4.835911750793457,57.26982116699219,129.3073272705078,25.017269134521484,24.917383193969727,25.093856811523438,24.052024841308594,22.15807342529297,19.77379608154297,21.11603355407715,22.4960994720459,24.915878295898438,27.18966293334961,27.870943069458008,25.96273422241211
Nyimba,2002,256.6549377441406,143.49313354492188,111.39247131347656,41.64606857299805,3.350700855255127,1.599356770515442,1.0907206535339355,1.3135335445404053,0.8509939908981323,5.892629623413086,83.759246826171875,159.51187133789063,24.785058975219727,24.675594329833984,24.762928009033203,23.83860206604004,22.03871726989746,19.711986541748047,21.145004272460938,22.46617889404297,24.75895881652832,27.05974006652832,27.409170150756836,25.590078353881836
Petauke,2002,205.2700958251953,126.85819244384766,76.32611846923828,47.695709228515625,1.5463334321975708,1.3187106847763062,0.3806757926940918,0.5227721929550171,0.6763410568237305,8.925487518310547,97.38355255126953,175.86871337890625,25.533109664916992,25.55176544189453,25.4940128326416,24.59259605407715,22.490034103393555,20.13428497314453,21.34269905090332,22.879674911499023,25.175960540771484,27.687519073486328,27.935096740722656,26.29891014099121
Chiengi,2002,214.41941833496094,159.46339416503906,254.73973083496094,66.8465576171875,6.83265495300293,0.19264653325080872,0,0.3017898499965668,16.205928802490234,97.71844482421875,131.5946044921875,200.5555877685547,22.857839584350586,22.95783805847168,23.933921813964844,23.943389892578125,23.319276809692383,21.245134353637695,22.65233612060547,23.552425384521484,24.943172454833984,25.41737937927246,23.939138412475586,23.44854736328125
Kawambwa,2002,241.47015380859375,175.6176300048828,272.1265563964844,72.6384506225586,3.2591705322265625,0.5083439946174622,0.034927356988191605,0.10246501863002777,7.567432880401611,86.5370864868164,129.50914001464844,219.62913513183594,22.228404998779297,22.361446380615234,23.06096839904785,22.9117488861084,21.87206268310547,19.541847229003906,21.061351776123047,22.092439651489258,23.760875701904297,24.547155380249023,23.557111740112305,22.90726089477539
Mansa,2002,257.6831359863281,196.69981384277344,204.66709899902344,56.56082534790039,0.5698848366737366,0.22625625133514404,0.053502559661865234,0.07765552401542664,1.8639016151428223,35.60127258300781,108.97228240966797,230.94113159179688,22.513933181762695,22.646255493164063,22.960311889648438,22.573272705078125,20.407556533813477,17.897037506103516,19.11159896850586,20.391136169433594,22.318939208984375,24.21099090576172,24.022510528564453,23.212522506713867
Milenge,2002,270.21295166015625,201.36666870117188,193.4029083251953,64.1873550415039,0.23075804114341736,0.4275345802307129,0.013064980506896973,0.0178977120667696,0.7312962412834167,23.036149978637695,111.11672973632813,239.27267456054688,22.78570556640625,22.93352699279785,23.154239654541016,22.619401931762695,20.315898895263672,17.72194480895996,18.8765811920166,20.231962203979492,22.106464385986328,24.264205932617188,24.33464813232422,23.451763153076172
Mwense,2002,248.84165954589844,184.89324951171875,245.97540283203125,66.79718780517578,2.55625057220459,0.43585315346717834,0.02985941804945469,0.06233080476522446,3.9994242191314697,65.22709655761719,124.55826568603516,221.7044219970703,22.482385635375977,22.649795532226563,23.191871643066406,22.984092712402344,21.50544548034668,19.042675018310547,20.380876541137695,21.552366256713867,23.389476776123047,24.67513656616211,23.883148193359375,23.20058822631836
