district,year,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,pre_7,pre_8,pre_9,pre_10,pre_11,pre_12,tmp_1,tmp_2,tmp_3,tmp_4,tmp_5,tmp_6,tmp_7,tmp_8,tmp_9,tmp_10,tmp_11,tmp_12,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7,ndvi_8,ndvi_9,ndvi_10,ndvi_11,ndvi_12,yield_mt
Zambezi,2001,236.63462829589844,295.9504699707031,167.60594177246094,39.28284454345703,0.6244397759437561,0.5488495230674744,0.06742675602436066,0.02757397852838039,1.0254566669464111,4.799290657043457,151.4226837158203,305.16473388671875,23.9686336517334,23.681320190429688,24.035322189331055,23.94057846069336,21.439870834350582,17.765342712402344,17.503080368041992,22.11786842346191,25.27031707763672,26.385021209716797,24.03584671020508,23.204225540161133,6770.859375,6628.20068359375,6656.83154296875,6563.18994140625,6110.0400390625,5817.4755859375,4976.94580078125,4370.69677734375,4229.2421875,4343.498046875,5193.1806640625,6296.4755859375,NA
Chilubi,2001,426.0545043945313,274.510009765625,281.158447265625,29.946117401123047,1.9226911067962649,0.7010805010795593,0,0.00880828127264976,1.6025900840759275,10.49217128753662,211.2412567138672,338.54071044921875,22.124401092529297,22.516542434692383,22.815061569213867,22.55708694458008,20.54863739013672,18.201326370239254,17.704130172729492,20.33208274841309,23.069435119628903,24.294754028320313,23.22736358642578,22.32964515686035,5823.35986328125,6442.8369140625,6343.666015625,5996.4228515625,5695.953125,5253.6298828125,4806.5283203125,4382.29833984375,3973.948486328125,3344.323486328125,4588.78662109375,6204.59765625,NA
Kaputa,2001,330.53814697265625,208.0586853027344,235.22113037109375,60.93054962158203,8.629016876220703,0.6272762417793274,0,0.0827489048242569,20.987146377563477,36.50603866577149,200.6942138671875,244.77586364746097,22.426265716552734,23.038740158081055,23.50300407409668,23.53439140319824,22.583396911621097,20.83902931213379,20.55288314819336,22.975112915039063,24.959192276000977,24.954132080078125,23.221364974975582,22.405757904052734,6261.4482421875,6929.7685546875,7067.48193359375,6775.85302734375,6294.81201171875,5713.33935546875,4255.4814453125,3487.962158203125,3349.537109375,3789.228515625,5326.85546875,6633.4892578125,NA
Kasama,2001,395.2053527832031,240.21609497070313,233.0338134765625,38.33146286010742,4.298839569091797,0.9262778162956238,0,0,4.086384296417236,12.97898292541504,220.7757110595703,342.8890380859375,21.51317596435547,22.087793350219727,22.354686737060547,21.916757583618164,20.155345916748047,18.090322494506836,17.62213897705078,20.19816017150879,22.858402252197266,23.885957717895508,22.902389526367188,21.949573516845703,7013.150390625,7359.71484375,7339.61962890625,7099.3359375,6583.7265625,6014.0185546875,5207.435546875,4729.59228515625,4186.15283203125,4078.22412109375,5890.04931640625,7130.78857421875,NA
Luwingu,2001,408.7195129394531,248.3410797119141,273.2335205078125,36.09001159667969,2.337266445159912,1.4031178951263428,0,0.05784137174487114,7.051042079925537,18.709718704223633,216.9852752685547,320.33929443359375,21.758533477783203,22.205209732055664,22.498231887817383,22.31462287902832,20.61169052124023,18.312604904174805,17.83769989013672,20.55760383605957,23.135177612304688,24.0197696685791,22.713340759277344,21.901111602783203,7199.6669921875,7536.23681640625,7449.58203125,7259.57666015625,6633.04443359375,5947.033203125,5156.39013671875,4609.48388671875,4208.318359375,4090.0380859375,5746.29052734375,7224.162109375,NA
Mbala,2001,282.59661865234375,187.1516265869141,165.87307739257813,61.21223068237305,8.757685661315918,0.4003210961818695,0.0177165251225233,0,7.595276832580566,13.623523712158203,184.4961700439453,282.3647766113281,20.01958465576172,20.79522705078125,21.192285537719727,20.90916633605957,19.621601104736328,17.916975021362305,17.598928451538086,19.8472843170166,21.920156478881836,22.56998062133789,21.54681396484375,20.50238990783691,6747.125,6972.978515625,7022.330078125,6824.5859375,6375.65234375,5775.96533203125,4659.31982421875,4105.43115234375,3716.616455078125,3721.404541015625,5193.3857421875,6679.18505859375,NA
Mporokoso,2001,363.4920959472656,222.4400177001953,246.4047088623047,48.64350509643555,5.195727348327637,1.7632851600646973,8.906733710318804e-4,0.07560304552316666,14.985767364501951,28.968706130981445,227.1804962158203,299.4822692871094,21.137208938598633,21.739301681518555,22.094593048095703,21.989763259887695,20.613767623901367,18.73711204528809,18.3448486328125,20.91914939880371,23.19765281677246,23.596784591674805,22.06344223022461,21.278722763061523,6948.39892578125,7414.39111328125,7426.9853515625,7244.95703125,6799.9814453125,6237.986328125,5295.87109375,4670.7900390625,4239.84326171875,4597.857421875,6136.63330078125,7106.2451171875,NA
Mpulungu,2001,340.4867248535156,216.5644989013672,202.7950439453125,65.60383605957031,9.342602729797363,0.969696283340454,0,0,11.943493843078612,20.807453155517575,208.6278839111328,289.8742980957031,21.101959228515625,21.842666625976563,22.33868408203125,22.246383666992188,21.11681365966797,19.47339630126953,19.168241500854492,21.50313186645508,23.403839111328125,23.72389030456543,22.291637420654297,21.33110237121582,6499.76416015625,6987.9013671875,7113.24560546875,6948.67724609375,6434.4619140625,5946.748046875,4893.90576171875,4037.98388671875,3800.405517578125,3899.702392578125,5550.3984375,6762.91796875,NA
Mungwi,2001,330.148681640625,203.94432067871097,185.9995574951172,51.16326141357422,6.641449928283691,0.3535025417804718,0.00185209361370652,0,3.54224157333374,11.46745777130127,193.20497131347656,308.882080078125,21.41510772705078,22.053133010864254,22.353771209716797,21.798603057861328,20.15411949157715,18.252784729003903,17.872756958007813,20.296855926513672,22.787818908691406,23.839466094970703,23.089197158813477,22.07041358947754,6607.56005859375,6910.9521484375,6996.20947265625,6660.1748046875,6283.7041015625,5821.02978515625,4844.08935546875,4312.30908203125,3787.0625,3728.762939453125,5407.00830078125,6658.55615234375,NA
Choma,2001,140.59732055664065,321.14544677734375,127.1114501953125,21.816808700561523,3.377512216567993,0,0.6742156744003296,0,4.089886665344238,17.107189178466797,92.86307525634766,174.4282684326172,23.51221466064453,22.831684112548828,22.853166580200195,21.890121459960938,18.870861053466797,16.007726669311523,15.003164291381836,18.98651123046875,22.670454025268555,25.241708755493164,24.090002059936523,23.3039493560791,6609.66796875,6840.8115234375,6851.5087890625,6548.0146484375,5588.849609375,4858.4189453125,4032.375732421875,3456.421142578125,3332.73583984375,3218.14990234375,4312.9619140625,6206.14404296875,NA
Gwembe,2001,167.99452209472656,324.8257141113281,151.43673706054688,21.831480026245117,2.5961625576019287,0,0.3123718798160553,0,2.066908836364746,13.4168119430542,87.67635345458984,175.89317321777344,25.464216232299805,24.74775123596191,24.91008186340332,24.05199432373047,21.233095169067383,18.35232162475586,17.46481704711914,21.29938507080078,25.162837982177734,27.667207717895508,26.516244888305664,25.34577178955078,6493.60107421875,6802.6318359375,6785.45556640625,6730.26904296875,6042.57470703125,5445.0166015625,4574.9736328125,4064.3564453125,3356.375244140625,2892.6171875,3646.688720703125,5826.5400390625,NA
Itezhi-Tezhi,2001,159.8213348388672,293.0361022949219,137.67457580566406,23.185510635375977,1.6202642917633057,0,0,0,2.1969192028045654,16.284648895263672,92.769775390625,187.85958862304688,24.128145217895508,23.587566375732425,23.64571762084961,22.740741729736328,19.599084854125977,16.75900650024414,15.837594032287598,19.917537689208984,23.737401962280273,25.974607467651367,24.81964111328125,23.914833068847656,6662.185546875,6759.11474609375,6774.9453125,6383.83642578125,5509.0341796875,4822.759765625,3778.477294921875,3240.36572265625,3156.564453125,2889.763671875,3529.765380859375,6160.12841796875,NA
Kalomo,2001,105.5005874633789,278.1390380859375,102.8451156616211,17.766067504882813,2.8298428058624268,0,0.907157063484192,0,4.6830363273620605,15.345651626586914,85.33979797363281,136.03704833984375,23.82564926147461,23.07659149169922,23.18262481689453,22.22514915466309,19.141332626342773,16.113100051879883,15.068838119506836,19.215221405029297,22.891151428222656,25.685697555541992,24.35723304748535,23.475452423095703,6305.11572265625,6527.16845703125,6679.71826171875,6238.2021484375,5260.84326171875,4594.5546875,3728.85009765625,3189.816650390625,3118.752197265625,3062.901123046875,4192.85107421875,6009.3193359375,NA
Kazungula,2001,105.9812469482422,270.7142028808594,106.55660247802734,13.103863716125488,1.2915935516357422,0.00663940282538533,0.26216402649879456,0,4.061485290527344,12.667038917541504,74.8924331665039,130.25489807128906,24.968599319458008,24.13872718811035,24.44561004638672,23.558488845825195,20.392030715942383,17.224424362182617,16.071414947509766,20.45903968811035,24.278160095214844,26.88101577758789,25.51980972290039,24.50340461730957,6301.5380859375,6727.98583984375,6987.68408203125,6554.04931640625,5688.4609375,5034.61474609375,3984.318359375,3371.327880859375,3112.25830078125,3042.1767578125,3855.4306640625,5914.2568359375,NA
Livingstone,2001,88.8612289428711,276.3636169433594,103.55793762207033,12.021286010742188,1.9967384338378904,0,0.2811613976955414,0,3.705513238906861,11.40029239654541,68.634033203125,124.50006866455078,25.221099853515625,24.33109474182129,24.696319580078125,23.696916580200195,20.407508850097656,17.217504501342773,16.042884826660156,20.49272346496582,24.357349395751953,27.185726165771484,25.80110740661621,24.735885620117188,5902.1376953125,6466.02001953125,6997.8095703125,6386.697265625,5434.3701171875,4805.66259765625,3936.896484375,3350.044921875,3037.314453125,3004.508056640625,3948.926025390625,5599.4580078125,NA
Mazabuka,2001,184.65199279785156,312.1943359375,131.7689208984375,24.99587631225586,1.7340502738952637,0,0.2586556673049927,0,2.308765411376953,14.172423362731934,109.33331298828124,182.46133422851565,23.83587074279785,23.373973846435547,23.446535110473633,22.569618225097656,19.705738067626953,17.133764266967773,16.185523986816406,20.1007137298584,23.810632705688477,25.99507522583008,24.78759002685547,23.815855026245117,6573.26220703125,7048.22119140625,7271.03515625,6763.07177734375,5846.2373046875,5180.68994140625,4196.86279296875,3725.013916015625,3496.30615234375,3233.21630859375,4090.930419921875,6067.9736328125,NA
Monze,2001,171.9618682861328,323.4515380859375,134.51673889160156,22.24203109741211,2.039205312728882,0,0.3765793442726135,0,3.5600194931030273,16.829124450683594,94.174285888671875,188.2181396484375,23.810386657714844,23.26746940612793,23.32021713256836,22.346166610717773,19.3535213470459,16.565519332885742,15.639571189880373,19.60541534423828,23.358163833618164,25.653520584106445,24.62021827697754,23.69643783569336,6551.22265625,6893.27685546875,7016.99169921875,6661.75048828125,5625.24658203125,4853.15087890625,3908.09375,3396.42236328125,3129.021728515625,2835.106689453125,3664.177978515625,5959.06396484375,NA
Namwala,2001,169.80767822265625,285.6537170410156,134.92152404785156,23.91879653930664,1.260994791984558,0.05704320967197418,0.15279558300971985,0,4.063838958740234,16.2989559173584,95.6181869506836,183.11672973632813,24.18919563293457,23.639389038085938,23.799041748046875,22.979267120361328,19.868961334228516,16.855022430419922,15.946819305419922,20.15985870361328,23.9151668548584,26.179590225219727,24.770822525024418,23.774658203125,7116.83642578125,7210.21337890625,7058.7392578125,6709.4716796875,5821.45556640625,5102.93603515625,4073.271728515625,3505.2763671875,3380.677490234375,3453.096923828125,4275.9794921875,6597.58447265625,NA
Siavonga,2001,176.7097930908203,290.0111389160156,170.6842041015625,26.74102783203125,2.549315929412842,0,0.16803745925426483,0,0.9408779144287108,11.060871124267578,96.00151824951172,167.46859741210938,25.85511016845703,25.17460823059082,25.40361976623535,24.543046951293945,21.599679946899418,18.976144790649418,18.035369873046875,21.96565818786621,25.857194900512695,28.200298309326172,27.12896728515625,25.87468147277832,6162.57421875,6553.53466796875,6944.81884765625,6821.84814453125,6027.40478515625,5333.64404296875,4398.48828125,3880.88427734375,3221.338134765625,2631.406005859375,3255.00537109375,5903.84423828125,NA
Sinazongwe,2001,111.4271011352539,333.5079040527344,123.36100769042967,17.299169540405273,3.690375328063965,0,0.5064799189567566,0,1.7880454063415527,11.57826805114746,78.61115264892578,150.41934204101565,25.889577865600582,25.08800506591797,25.344823837280273,24.613100051879883,21.9140625,18.788440704345703,17.957536697387695,21.929248809814453,25.44473648071289,28.40199851989746,26.860897064208984,25.761791229248047,6238.78369140625,6178.740234375,6588.33984375,6212.11083984375,5674.85546875,5148.5498046875,4528.12890625,3897.1005859375,3389.766845703125,2752.08349609375,3758.895751953125,5982.28271484375,NA
Kalabo,2001,191.83290100097656,324.5052795410156,137.73733520507813,32.920249938964844,0.0663883164525032,0.17400673031806946,0.09761624038219452,0,0.5363945960998535,2.6736655235290527,95.73023223876952,245.08485412597656,24.94016456604004,24.484859466552734,24.862838745117188,24.814172744750977,22.31007194519043,18.60957908630371,17.907075881958008,22.70829963684082,25.665084838867188,27.208372116088867,25.03753662109375,24.112539291381836,5270.48681640625,5570.076171875,5518.40234375,5196.76611328125,4822.1640625,4637.81787109375,3815.280029296875,3361.8564453125,3478.46044921875,3608.5703125,3733.923095703125,4804.0146484375,NA
Kaoma,2001,207.72262573242188,300.62127685546875,145.6071014404297,28.67500114440918,0.6174312233924866,0.33593878149986267,0.1525168418884277,0,4.117977142333984,10.314911842346191,106.84363555908205,245.02178955078125,24.147550582885746,23.670473098754883,23.92597198486328,23.418615341186523,20.498371124267575,17.192384719848633,16.428287506103516,20.87019157409668,24.462745666503903,26.358945846557617,24.460729598999023,23.45616149902344,7050.92529296875,6915.2783203125,7000.22412109375,6714.86083984375,6070.498046875,5662.19287109375,4868.515625,4310.32763671875,4081.799560546875,4350.31787109375,5031.3916015625,6523.36474609375,NA
Lukulu,2001,228.12538146972656,306.46624755859375,158.8330841064453,35.7059211730957,0.221195325255394,0.49341869354248047,0.05727489292621612,0,0.6859447360038757,4.531550407409668,128.18190002441406,281.9775085449219,24.27837371826172,23.939077377319336,24.296232223510746,24.143617630004883,21.58793830871582,17.998620986938477,17.572509765625,22.129413604736328,25.40422821044922,26.739654541015625,24.506858825683594,23.546180725097656,6576.66796875,6526.947265625,6486.97607421875,6268.4521484375,5822.24658203125,5529.5263671875,4695.0595703125,4172.8173828125,4205.80810546875,4207.25439453125,4665.28125,5971.17041015625,NA
Mongu,2001,192.13522338867188,313.44976806640625,137.87283325195313,30.330413818359375,0.15803129971027374,0.4540952742099762,0.09274600446224213,0,1.3134726285934448,4.238495826721191,98.3781509399414,240.0711212158203,24.82462501525879,24.223190307617188,24.608427047729492,24.418956756591797,21.743560791015625,18.177757263183594,17.697185516357422,22.29749298095703,25.709728240966797,27.2829532623291,25.06924819946289,24.065401077270508,6371.0830078125,6212.4599609375,6220.79345703125,5680.529296875,5304.77099609375,5108.14599609375,4323.85986328125,3835.00927734375,3884.75146484375,3935.5859375,4277.60498046875,5840.9658203125,NA
Senanga,2001,140.4857635498047,274.384521484375,117.12537384033205,21.719425201416016,0.3728826344013214,0.30129924416542053,0.12060761451721191,0,1.645492672920227,6.072530746459961,77.18378448486328,200.7570953369141,25.381866455078125,24.53291130065918,24.88039207458496,24.49129295349121,21.58744239807129,18.002534866333008,17.253942489624023,21.9569034576416,25.42112922668457,27.379358291625977,25.432342529296875,24.48269844055176,6177.99462890625,6217.9345703125,6142.67822265625,5635.71533203125,5154.09326171875,5017.625,4177.8701171875,3684.37353515625,3704.412109375,3820.046630859375,4184.1005859375,5689.85888671875,NA
